session_id,user_id,session_start,session_end,traffic_source,campaign_name,device_type,browser,operating_system,landing_page
S241,U1030,2026-05-19 20:15:54,2026-05-19 20:22:54,Google Ads,Area,Tablet,Safari,Android,/home
S242,U9305,2026-05-21 01:03:53,2026-05-21 01:09:53,Direct,Police,Mobile,Firefox,Android,/offers
S243,U6776,2026-05-23 10:09:42,2026-05-23 10:26:42,Email,Account,Mobile,Chrome,Android,/products
S244,U3444,2026-05-22 23:06:49,2026-05-22 23:16:49,Direct,Shake,Tablet,Chrome,Windows,/products
S245,U5097,2026-05-22 11:20:07,2026-05-22 11:39:07,Instagram,But,Tablet,Firefox,Android,/products
S246,U6233,2026-05-24 07:46:42,2026-05-24 08:18:42,Email,Receive,Mobile,Chrome,Windows,/offers
S247,U22284,2026-05-19 01:12:48,2026-05-19 01:38:48,Direct,Range,Tablet,Safari,MacOS,/home
S248,U10759,2026-05-21 04:49:47,2026-05-21 05:14:47,Facebook,Season,Desktop,Edge,Android,/offers
S249,U329,2026-05-18 15:14:52,2026-05-18 15:29:52,Instagram,Line,Desktop,Chrome,iOS,/home
S250,U4176,2026-05-24 05:14:48,2026-05-24 05:43:48,Direct,Also,Tablet,Safari,MacOS,/home
S251,U7859,2026-05-22 07:55:12,2026-05-22 07:58:12,Email,Charge,Mobile,Safari,Windows,/home
S252,U1148,2026-05-19 18:04:42,2026-05-19 18:36:42,Instagram,Attention,Desktop,Edge,MacOS,/products
S253,U3130,2026-05-18 15:06:16,2026-05-18 15:19:16,Instagram,My,Desktop,Firefox,Windows,/offers
S254,U37,2026-05-19 23:28:50,2026-05-19 23:43:50,Facebook,Should,Desktop,Safari,MacOS,/products
S255,U3822,2026-05-21 21:05:05,2026-05-21 21:30:05,Direct,Movement,Desktop,Firefox,Windows,/offers
S256,U10565,2026-05-21 09:47:11,2026-05-21 10:26:11,Facebook,Wait,Mobile,Edge,iOS,/products
S257,U18397,2026-05-20 20:16:45,2026-05-20 20:42:45,Email,Human,Mobile,Safari,MacOS,/home
S258,U4994,2026-05-20 02:16:03,2026-05-20 02:50:03,Google Ads,Lawyer,Tablet,Firefox,iOS,/home
S259,U1781,2026-05-21 08:21:42,2026-05-21 08:29:42,Organic,Behavior,Desktop,Chrome,Android,/offers
S260,U11210,2026-05-20 05:53:00,2026-05-20 06:04:00,Direct,Former,Tablet,Safari,Windows,/products
S261,U2957,2026-05-21 21:31:36,2026-05-21 21:59:36,Email,Ability,Mobile,Safari,Windows,/home
S262,U12455,2026-05-22 02:30:49,2026-05-22 02:43:49,Instagram,Early,Tablet,Chrome,MacOS,/products
S263,U8069,2026-05-23 17:00:48,2026-05-23 17:32:48,Email,Respond,Desktop,Edge,MacOS,/products
S264,U11394,2026-05-24 04:29:35,2026-05-24 04:45:35,Organic,Executive,Tablet,Chrome,MacOS,/home
S265,U7453,2026-05-18 11:59:29,2026-05-18 12:36:29,Direct,He,Mobile,Edge,iOS,/home
S266,U11353,2026-05-18 21:44:12,2026-05-18 22:00:12,Google Ads,Recently,Desktop,Chrome,Android,/home
S267,U21854,2026-05-22 18:56:46,2026-05-22 19:33:46,Organic,Despite,Desktop,Firefox,Android,/home
S268,U23482,2026-05-23 22:33:56,2026-05-23 22:55:56,Google Ads,Kind,Desktop,Firefox,MacOS,/home
S269,U20917,2026-05-23 11:20:53,2026-05-23 11:23:53,Facebook,Table,Tablet,Chrome,Windows,/offers
S270,U19025,2026-05-20 14:05:41,2026-05-20 14:06:41,Email,Present,Tablet,Chrome,Android,/products
S271,U20528,2026-05-20 12:14:34,2026-05-20 12:35:34,Google Ads,Pay,Mobile,Edge,MacOS,/offers
S272,U18087,2026-05-19 16:21:45,2026-05-19 16:46:45,Instagram,Deal,Mobile,Safari,iOS,/home
S273,U14826,2026-05-22 07:00:39,2026-05-22 07:27:39,Instagram,Realize,Desktop,Edge,iOS,/home
S274,U20118,2026-05-21 13:01:37,2026-05-21 13:40:37,Facebook,Face,Mobile,Safari,iOS,/home
S275,U11414,2026-05-23 16:12:08,2026-05-23 16:51:08,Email,Collection,Tablet,Firefox,Windows,/products
S276,U22307,2026-05-20 23:44:48,2026-05-20 23:47:48,Email,Pressure,Mobile,Safari,iOS,/offers
S277,U236,2026-05-19 09:42:19,2026-05-19 09:52:19,Email,Team,Tablet,Safari,iOS,/home
S278,U281,2026-05-21 16:12:12,2026-05-21 16:30:12,Facebook,Go,Tablet,Safari,Android,/home
S279,U24054,2026-05-19 03:05:52,2026-05-19 03:08:52,Google Ads,Simply,Tablet,Chrome,Android,/home
S280,U9224,2026-05-18 20:45:15,2026-05-18 20:46:15,Facebook,Off,Desktop,Edge,Android,/home
S281,U8725,2026-05-22 07:26:48,2026-05-22 07:30:48,Instagram,Write,Desktop,Safari,MacOS,/home
S282,U363,2026-05-23 03:57:25,2026-05-23 03:59:25,Direct,Chair,Tablet,Safari,Android,/products
S283,U5018,2026-05-20 00:23:21,2026-05-20 00:45:21,Direct,Go,Mobile,Safari,iOS,/home
S284,U18877,2026-05-19 13:23:33,2026-05-19 13:46:33,Google Ads,Use,Mobile,Safari,MacOS,/offers
S285,U16203,2026-05-24 04:32:46,2026-05-24 04:58:46,Facebook,Church,Mobile,Chrome,Android,/products
S286,U2740,2026-05-22 03:11:28,2026-05-22 03:12:28,Instagram,Red,Mobile,Firefox,Windows,/home
S287,U23075,2026-05-20 08:29:21,2026-05-20 08:36:21,Direct,Theory,Mobile,Safari,MacOS,/products
S288,U14708,2026-05-22 05:07:44,2026-05-22 05:33:44,Google Ads,Political,Desktop,Edge,iOS,/offers
S289,U18245,2026-05-19 05:27:11,2026-05-19 06:07:11,Direct,Where,Mobile,Chrome,Windows,/products
S290,U13641,2026-05-20 04:28:55,2026-05-20 04:59:55,Email,Her,Tablet,Safari,iOS,/products
S291,U15216,2026-05-23 18:09:46,2026-05-23 18:31:46,Direct,Remain,Desktop,Edge,MacOS,/offers
S292,U2746,2026-05-23 02:28:02,2026-05-23 02:42:02,Organic,Evening,Mobile,Safari,Windows,/home
S293,U21400,2026-05-21 01:13:17,2026-05-21 01:28:17,Email,Difference,Tablet,Edge,Windows,/products
S294,U13902,2026-05-23 08:31:28,2026-05-23 08:39:28,Google Ads,Issue,Mobile,Firefox,iOS,/offers
S295,U20288,2026-05-19 05:19:57,2026-05-19 05:38:57,Facebook,Ago,Desktop,Chrome,iOS,/home
S296,U11077,2026-05-19 19:10:29,2026-05-19 19:45:29,Google Ads,Her,Mobile,Safari,MacOS,/products
S297,U5726,2026-05-22 12:40:40,2026-05-22 13:19:40,Facebook,Serious,Desktop,Chrome,Android,/products
S298,U18887,2026-05-22 23:45:07,2026-05-22 23:56:07,Email,Model,Tablet,Chrome,iOS,/home
S299,U17215,2026-05-19 19:51:02,2026-05-19 20:09:02,Facebook,Traditional,Tablet,Edge,MacOS,/products
S300,U14194,2026-05-19 13:14:09,2026-05-19 13:17:09,Google Ads,Every,Tablet,Edge,Windows,/home
S301,U17241,2026-05-22 05:53:14,2026-05-22 05:56:14,Instagram,State,Tablet,Safari,MacOS,/products
S302,U16968,2026-05-21 13:23:56,2026-05-21 13:52:56,Instagram,Need,Mobile,Edge,Android,/offers
S303,U17683,2026-05-18 19:31:54,2026-05-18 20:10:54,Organic,Republican,Tablet,Edge,Android,/products
S304,U8596,2026-05-23 03:53:23,2026-05-23 04:24:23,Facebook,Pattern,Mobile,Edge,Windows,/offers
S305,U16796,2026-05-21 13:19:18,2026-05-21 13:32:18,Organic,Too,Mobile,Chrome,Windows,/home
S306,U12363,2026-05-23 13:26:40,2026-05-23 14:04:40,Google Ads,Rise,Desktop,Chrome,Android,/home
S307,U20493,2026-05-24 03:59:09,2026-05-24 04:08:09,Direct,Idea,Tablet,Chrome,Android,/products
S308,U14878,2026-05-20 03:23:56,2026-05-20 03:40:56,Organic,Civil,Tablet,Firefox,Android,/products
S309,U19631,2026-05-20 13:06:50,2026-05-20 13:14:50,Google Ads,Black,Mobile,Firefox,iOS,/products
S310,U24820,2026-05-24 03:53:33,2026-05-24 04:11:33,Direct,White,Desktop,Safari,iOS,/products
S311,U19,2026-05-23 19:31:10,2026-05-23 19:48:10,Email,College,Mobile,Edge,iOS,/offers
S312,U18865,2026-05-18 22:15:52,2026-05-18 22:45:52,Organic,Table,Mobile,Safari,iOS,/products
S313,U570,2026-05-20 03:03:38,2026-05-20 03:22:38,Google Ads,Themselves,Mobile,Chrome,MacOS,/home
S314,U21964,2026-05-23 20:09:44,2026-05-23 20:12:44,Google Ads,Yard,Tablet,Firefox,Windows,/products
S315,U20823,2026-05-21 03:35:07,2026-05-21 03:53:07,Organic,Black,Desktop,Firefox,iOS,/home
S316,U8769,2026-05-23 15:03:23,2026-05-23 15:22:23,Email,Knowledge,Tablet,Firefox,Windows,/offers
S317,U9051,2026-05-22 02:28:54,2026-05-22 03:01:54,Instagram,Authority,Mobile,Firefox,Android,/offers
S318,U6719,2026-05-21 15:23:45,2026-05-21 15:44:45,Organic,Themselves,Tablet,Firefox,MacOS,/home
S319,U2806,2026-05-19 13:33:59,2026-05-19 13:49:59,Facebook,Manager,Desktop,Chrome,Windows,/products
S320,U16731,2026-05-23 21:04:04,2026-05-23 21:09:04,Google Ads,Final,Tablet,Safari,iOS,/home
S321,U19952,2026-05-21 10:40:19,2026-05-21 10:44:19,Instagram,Nor,Mobile,Chrome,Windows,/products
S322,U4897,2026-05-19 14:05:04,2026-05-19 14:30:04,Instagram,Help,Tablet,Firefox,iOS,/products
S323,U1119,2026-05-22 11:03:58,2026-05-22 11:15:58,Organic,Good,Desktop,Firefox,MacOS,/offers
S324,U2646,2026-05-22 03:59:41,2026-05-22 04:18:41,Instagram,Edge,Desktop,Safari,iOS,/products
S325,U20331,2026-05-21 04:47:33,2026-05-21 05:11:33,Instagram,Surface,Desktop,Firefox,iOS,/home
S326,U5763,2026-05-21 06:58:13,2026-05-21 07:20:13,Facebook,Someone,Desktop,Firefox,Android,/products
S327,U24650,2026-05-22 11:07:12,2026-05-22 11:27:12,Google Ads,Go,Tablet,Edge,Windows,/home
S328,U4382,2026-05-22 02:40:40,2026-05-22 03:00:40,Organic,Ten,Desktop,Chrome,Windows,/offers
S329,U16522,2026-05-23 01:13:37,2026-05-23 01:21:37,Instagram,Song,Tablet,Firefox,Windows,/home
S330,U2434,2026-05-24 10:53:01,2026-05-24 11:32:01,Facebook,Which,Desktop,Safari,Android,/products
S331,U6334,2026-05-19 14:49:14,2026-05-19 15:21:14,Google Ads,Consider,Tablet,Firefox,Windows,/home
S332,U6289,2026-05-24 01:40:33,2026-05-24 02:02:33,Direct,Yeah,Desktop,Safari,Android,/offers
S333,U4747,2026-05-23 21:55:42,2026-05-23 22:02:42,Direct,Republican,Mobile,Edge,Windows,/products
S334,U16933,2026-05-23 22:12:13,2026-05-23 22:28:13,Direct,Mr,Tablet,Firefox,MacOS,/home
S335,U22581,2026-05-22 11:58:24,2026-05-22 12:09:24,Direct,Apply,Tablet,Firefox,Android,/products
S336,U10798,2026-05-21 02:00:37,2026-05-21 02:02:37,Direct,Outside,Tablet,Firefox,Windows,/offers
S337,U4174,2026-05-23 06:59:34,2026-05-23 07:31:34,Google Ads,Good,Desktop,Chrome,Android,/home
S338,U5839,2026-05-23 10:30:21,2026-05-23 10:41:21,Facebook,Set,Tablet,Chrome,Android,/offers
S339,U1260,2026-05-22 11:23:17,2026-05-22 11:30:17,Facebook,Else,Tablet,Chrome,Android,/products
S340,U13448,2026-05-19 19:15:31,2026-05-19 19:29:31,Google Ads,Computer,Tablet,Safari,MacOS,/offers
S341,U1145,2026-05-22 09:06:44,2026-05-22 09:39:44,Facebook,Manage,Desktop,Edge,Android,/offers
S342,U8126,2026-05-23 03:06:22,2026-05-23 03:41:22,Instagram,Nearly,Tablet,Firefox,Android,/products
S343,U8080,2026-05-23 01:15:04,2026-05-23 01:44:04,Facebook,Cover,Mobile,Safari,iOS,/home
S344,U20795,2026-05-23 23:20:39,2026-05-24 00:00:39,Organic,Carry,Mobile,Chrome,MacOS,/home
S345,U15424,2026-05-19 11:01:20,2026-05-19 11:35:20,Google Ads,Bad,Mobile,Edge,Android,/products
S346,U1624,2026-05-20 18:51:41,2026-05-20 19:07:41,Facebook,Provide,Desktop,Edge,iOS,/home
S347,U11619,2026-05-19 06:23:56,2026-05-19 06:46:56,Direct,Standard,Mobile,Chrome,Windows,/offers
S348,U18424,2026-05-23 06:08:21,2026-05-23 06:10:21,Email,Upon,Desktop,Firefox,Windows,/offers
S349,U6518,2026-05-23 18:55:12,2026-05-23 19:21:12,Instagram,Hand,Desktop,Safari,Android,/products
S350,U2603,2026-05-20 01:39:41,2026-05-20 01:55:41,Organic,Long,Desktop,Chrome,Android,/home
S351,U6602,2026-05-22 19:11:22,2026-05-22 19:16:22,Email,Everyone,Mobile,Safari,iOS,/offers
S352,U10290,2026-05-20 05:44:53,2026-05-20 06:00:53,Facebook,Raise,Mobile,Firefox,Android,/offers
S353,U14486,2026-05-21 01:05:50,2026-05-21 01:24:50,Facebook,Present,Mobile,Edge,MacOS,/home
S354,U907,2026-05-21 08:57:36,2026-05-21 09:20:36,Facebook,Measure,Desktop,Safari,MacOS,/products
S355,U2107,2026-05-20 15:17:00,2026-05-20 15:28:00,Email,Outside,Desktop,Edge,MacOS,/products
S356,U21405,2026-05-21 17:28:33,2026-05-21 17:34:33,Organic,Most,Tablet,Firefox,MacOS,/offers
S357,U2128,2026-05-22 14:01:08,2026-05-22 14:23:08,Google Ads,Free,Desktop,Firefox,MacOS,/home
S358,U10544,2026-05-23 03:41:47,2026-05-23 04:15:47,Google Ads,Next,Mobile,Edge,iOS,/products
S359,U3749,2026-05-20 16:38:14,2026-05-20 17:15:14,Email,Of,Tablet,Chrome,iOS,/products
S360,U10821,2026-05-23 18:08:21,2026-05-23 18:20:21,Organic,Spend,Desktop,Firefox,Android,/products
S361,U16568,2026-05-21 03:03:56,2026-05-21 03:07:56,Email,Your,Mobile,Firefox,Android,/products
S362,U19286,2026-05-23 18:59:52,2026-05-23 19:14:52,Organic,Morning,Tablet,Firefox,iOS,/offers
S363,U23816,2026-05-20 11:58:07,2026-05-20 12:34:07,Facebook,Plant,Desktop,Chrome,iOS,/home
S364,U22611,2026-05-20 07:01:38,2026-05-20 07:04:38,Email,Political,Desktop,Edge,MacOS,/home
S365,U12125,2026-05-21 05:08:08,2026-05-21 05:46:08,Facebook,Information,Desktop,Edge,MacOS,/products
S366,U18509,2026-05-24 07:35:17,2026-05-24 07:37:17,Facebook,Summer,Mobile,Safari,iOS,/home
S367,U14773,2026-05-18 21:09:54,2026-05-18 21:11:54,Google Ads,Evidence,Tablet,Chrome,MacOS,/home
S368,U12689,2026-05-18 12:01:20,2026-05-18 12:38:20,Facebook,Sure,Tablet,Firefox,iOS,/offers
S369,U18851,2026-05-24 03:36:50,2026-05-24 03:51:50,Google Ads,Couple,Desktop,Firefox,MacOS,/products
S370,U6575,2026-05-21 15:15:27,2026-05-21 15:40:27,Direct,Law,Mobile,Edge,iOS,/home
S371,U793,2026-05-19 15:28:37,2026-05-19 15:53:37,Instagram,Car,Mobile,Chrome,Windows,/products
S372,U11470,2026-05-20 06:22:03,2026-05-20 06:24:03,Organic,Put,Tablet,Chrome,Windows,/offers
S373,U23682,2026-05-22 07:10:33,2026-05-22 07:40:33,Google Ads,Prove,Tablet,Safari,MacOS,/offers
S374,U17877,2026-05-24 05:38:57,2026-05-24 06:17:57,Google Ads,Dark,Mobile,Firefox,MacOS,/products
S375,U5707,2026-05-21 10:08:44,2026-05-21 10:14:44,Facebook,Sort,Tablet,Edge,MacOS,/home
S376,U11314,2026-05-23 04:31:44,2026-05-23 04:34:44,Organic,Store,Desktop,Edge,Windows,/products
S377,U2974,2026-05-20 02:52:11,2026-05-20 03:18:11,Google Ads,Word,Mobile,Firefox,Windows,/offers
S378,U6341,2026-05-23 22:31:08,2026-05-23 22:52:08,Organic,Truth,Tablet,Firefox,MacOS,/offers
S379,U16071,2026-05-22 22:42:55,2026-05-22 23:12:55,Organic,Somebody,Tablet,Chrome,MacOS,/offers
S380,U13732,2026-05-19 23:47:20,2026-05-19 23:48:20,Instagram,How,Mobile,Chrome,iOS,/products
S381,U13660,2026-05-21 08:29:08,2026-05-21 08:52:08,Email,Clear,Mobile,Edge,iOS,/offers
S382,U2029,2026-05-23 05:20:18,2026-05-23 05:49:18,Google Ads,Benefit,Desktop,Safari,MacOS,/offers
S383,U7378,2026-05-19 09:41:22,2026-05-19 09:49:22,Direct,Mind,Tablet,Safari,iOS,/home
S384,U18330,2026-05-19 11:54:10,2026-05-19 12:07:10,Google Ads,Without,Tablet,Safari,Android,/products
S385,U9852,2026-05-21 11:31:18,2026-05-21 11:54:18,Organic,Identify,Desktop,Firefox,Windows,/home
S386,U16835,2026-05-22 21:21:18,2026-05-22 21:27:18,Google Ads,Produce,Desktop,Chrome,iOS,/products
S387,U21161,2026-05-22 06:45:39,2026-05-22 07:07:39,Google Ads,Way,Mobile,Chrome,MacOS,/products
S388,U561,2026-05-22 10:41:25,2026-05-22 11:16:25,Instagram,Produce,Tablet,Chrome,iOS,/products
S389,U18983,2026-05-19 22:23:49,2026-05-19 22:25:49,Direct,Floor,Mobile,Edge,MacOS,/products
S390,U13859,2026-05-24 00:19:19,2026-05-24 00:38:19,Organic,Sea,Desktop,Chrome,iOS,/products
S391,U4190,2026-05-20 10:03:23,2026-05-20 10:32:23,Google Ads,Meet,Mobile,Edge,Android,/home
S392,U23713,2026-05-21 20:52:26,2026-05-21 21:29:26,Email,Can,Tablet,Firefox,Android,/offers
S393,U24584,2026-05-23 12:08:38,2026-05-23 12:23:38,Facebook,Late,Mobile,Firefox,Windows,/home
S394,U20263,2026-05-19 17:59:55,2026-05-19 18:15:55,Instagram,A,Mobile,Firefox,iOS,/offers
S395,U13600,2026-05-20 21:03:07,2026-05-20 21:19:07,Facebook,Huge,Mobile,Safari,iOS,/products
S396,U11616,2026-05-18 15:09:15,2026-05-18 15:36:15,Email,Finish,Desktop,Chrome,Android,/offers
S397,U6792,2026-05-22 11:02:20,2026-05-22 11:32:20,Direct,New,Desktop,Firefox,Windows,/offers
S398,U6026,2026-05-19 10:03:12,2026-05-19 10:39:12,Direct,Although,Mobile,Firefox,Android,/offers
S399,U7739,2026-05-22 18:12:46,2026-05-22 18:47:46,Facebook,Onto,Mobile,Chrome,Windows,/offers
S400,U19477,2026-05-23 08:36:48,2026-05-23 08:52:48,Instagram,Green,Tablet,Firefox,Windows,/products
S401,U20666,2026-05-19 23:16:16,2026-05-19 23:35:16,Direct,Scientist,Desktop,Edge,iOS,/offers
S402,U23311,2026-05-20 17:58:37,2026-05-20 18:29:37,Email,Fall,Desktop,Edge,MacOS,/offers
S403,U24857,2026-05-20 03:02:49,2026-05-20 03:33:49,Instagram,Fall,Desktop,Edge,MacOS,/products
S404,U3303,2026-05-19 00:58:46,2026-05-19 01:20:46,Facebook,Information,Mobile,Safari,iOS,/offers
S405,U24466,2026-05-20 03:28:13,2026-05-20 03:29:13,Google Ads,Street,Desktop,Chrome,Windows,/home
S406,U800,2026-05-22 15:17:49,2026-05-22 15:44:49,Direct,Party,Tablet,Chrome,iOS,/products
S407,U289,2026-05-22 19:20:15,2026-05-22 19:34:15,Instagram,Tv,Tablet,Safari,Windows,/products
S408,U15697,2026-05-19 06:25:11,2026-05-19 06:49:11,Google Ads,Staff,Tablet,Firefox,MacOS,/products
S409,U15628,2026-05-18 13:53:31,2026-05-18 14:24:31,Organic,Begin,Tablet,Edge,MacOS,/home
S410,U4510,2026-05-19 13:19:21,2026-05-19 13:43:21,Email,Knowledge,Desktop,Firefox,Android,/home
S411,U18553,2026-05-18 20:56:03,2026-05-18 21:04:03,Facebook,Easy,Tablet,Edge,Android,/home
S412,U21667,2026-05-24 08:37:51,2026-05-24 08:52:51,Facebook,Factor,Desktop,Edge,Android,/products
S413,U1825,2026-05-21 23:18:15,2026-05-21 23:31:15,Organic,Idea,Desktop,Chrome,iOS,/products
S414,U19991,2026-05-20 23:11:52,2026-05-20 23:13:52,Facebook,Bit,Tablet,Safari,MacOS,/offers
S415,U13914,2026-05-23 08:49:55,2026-05-23 09:01:55,Google Ads,Care,Desktop,Firefox,MacOS,/products
S416,U23640,2026-05-19 13:34:56,2026-05-19 13:56:56,Direct,Bed,Desktop,Firefox,MacOS,/products
S417,U1047,2026-05-24 02:10:17,2026-05-24 02:16:17,Google Ads,Particular,Desktop,Edge,Android,/offers
S418,U15078,2026-05-20 23:54:39,2026-05-21 00:29:39,Organic,Read,Mobile,Edge,Windows,/home
S419,U21083,2026-05-24 05:56:16,2026-05-24 05:59:16,Google Ads,Law,Desktop,Firefox,iOS,/home
S420,U6657,2026-05-18 22:59:11,2026-05-18 23:20:11,Instagram,Send,Desktop,Safari,Android,/products
S421,U17533,2026-05-21 19:58:44,2026-05-21 20:24:44,Email,Increase,Tablet,Chrome,MacOS,/products
S422,U15141,2026-05-20 11:46:49,2026-05-20 12:16:49,Google Ads,Our,Tablet,Edge,iOS,/home
S423,U17266,2026-05-23 02:47:03,2026-05-23 03:10:03,Google Ads,Material,Mobile,Edge,Android,/offers
S424,U551,2026-05-19 12:16:31,2026-05-19 12:49:31,Instagram,Nor,Mobile,Chrome,MacOS,/offers
S425,U18294,2026-05-22 19:05:14,2026-05-22 19:09:14,Direct,Ask,Tablet,Chrome,Android,/products
S426,U18256,2026-05-19 08:01:17,2026-05-19 08:09:17,Direct,From,Mobile,Safari,iOS,/offers
S427,U4680,2026-05-23 02:24:51,2026-05-23 02:55:51,Facebook,Beat,Tablet,Safari,iOS,/products
S428,U19116,2026-05-21 10:50:33,2026-05-21 10:54:33,Email,Especially,Tablet,Firefox,Windows,/products
S429,U9714,2026-05-24 05:05:54,2026-05-24 05:34:54,Instagram,Herself,Tablet,Firefox,Windows,/home
S430,U2836,2026-05-19 22:40:41,2026-05-19 23:16:41,Email,Democrat,Desktop,Firefox,MacOS,/home
S431,U15620,2026-05-20 19:02:29,2026-05-20 19:22:29,Email,Risk,Tablet,Edge,iOS,/offers
S432,U20357,2026-05-22 18:06:41,2026-05-22 18:21:41,Organic,Life,Tablet,Chrome,Android,/home
S433,U21529,2026-05-23 07:19:47,2026-05-23 07:26:47,Facebook,Economy,Mobile,Safari,Windows,/home
S434,U242,2026-05-23 17:44:01,2026-05-23 17:52:01,Direct,Series,Desktop,Edge,Android,/home
S435,U10220,2026-05-21 17:18:33,2026-05-21 17:47:33,Instagram,Last,Tablet,Firefox,iOS,/products
S436,U501,2026-05-22 11:57:02,2026-05-22 12:19:02,Instagram,Pull,Mobile,Firefox,iOS,/offers
S437,U838,2026-05-23 13:19:07,2026-05-23 13:20:07,Email,Change,Tablet,Firefox,iOS,/home
S438,U9758,2026-05-21 03:01:47,2026-05-21 03:27:47,Direct,Blood,Desktop,Chrome,Windows,/offers
S439,U6316,2026-05-20 09:47:19,2026-05-20 10:15:19,Google Ads,Miss,Mobile,Firefox,Android,/products
S440,U12049,2026-05-21 20:37:44,2026-05-21 20:52:44,Organic,Relationship,Desktop,Safari,Android,/home
S441,U24392,2026-05-19 16:57:50,2026-05-19 17:14:50,Direct,Yard,Mobile,Edge,Windows,/home
S442,U22623,2026-05-20 00:52:52,2026-05-20 01:25:52,Direct,Wait,Desktop,Safari,iOS,/home
S443,U24221,2026-05-21 04:40:48,2026-05-21 05:18:48,Instagram,International,Desktop,Safari,Windows,/products
S444,U17620,2026-05-19 10:09:43,2026-05-19 10:13:43,Instagram,Hospital,Mobile,Edge,Android,/offers
S445,U20460,2026-05-20 11:47:19,2026-05-20 12:21:19,Organic,Including,Tablet,Edge,MacOS,/offers
S446,U11725,2026-05-20 11:57:00,2026-05-20 12:07:00,Instagram,Person,Tablet,Edge,Android,/offers
S447,U24637,2026-05-23 17:31:09,2026-05-23 18:00:09,Organic,Discuss,Tablet,Edge,Android,/home
S448,U11577,2026-05-19 00:41:37,2026-05-19 00:56:37,Email,South,Mobile,Firefox,iOS,/home
S449,U1548,2026-05-21 07:06:13,2026-05-21 07:38:13,Facebook,His,Mobile,Chrome,MacOS,/home
S450,U19471,2026-05-19 18:31:57,2026-05-19 18:56:57,Facebook,Decide,Tablet,Edge,MacOS,/offers
S451,U8726,2026-05-21 16:04:30,2026-05-21 16:20:30,Google Ads,Happy,Mobile,Safari,Windows,/products
S452,U12612,2026-05-19 00:44:58,2026-05-19 01:19:58,Organic,Meeting,Mobile,Chrome,Windows,/home
S453,U9912,2026-05-22 21:11:39,2026-05-22 21:22:39,Email,Reason,Desktop,Chrome,iOS,/offers
S454,U706,2026-05-18 23:51:52,2026-05-19 00:09:52,Organic,About,Desktop,Safari,Windows,/offers
S455,U24101,2026-05-19 18:13:23,2026-05-19 18:28:23,Organic,Coach,Desktop,Safari,Android,/offers
S456,U65,2026-05-21 21:00:19,2026-05-21 21:12:19,Instagram,Expert,Mobile,Chrome,MacOS,/products
S457,U23594,2026-05-23 12:24:45,2026-05-23 12:56:45,Facebook,Actually,Desktop,Safari,iOS,/offers
S458,U829,2026-05-21 16:48:33,2026-05-21 16:55:33,Direct,Land,Tablet,Safari,iOS,/offers
S459,U4288,2026-05-19 19:42:50,2026-05-19 19:56:50,Direct,Able,Mobile,Safari,Android,/products
S460,U22745,2026-05-22 07:03:46,2026-05-22 07:32:46,Direct,Group,Tablet,Edge,iOS,/home
S461,U22792,2026-05-22 02:42:17,2026-05-22 03:00:17,Organic,Key,Desktop,Firefox,Windows,/offers
S462,U1682,2026-05-24 06:53:37,2026-05-24 07:26:37,Facebook,Could,Mobile,Chrome,Android,/home
S463,U12558,2026-05-22 17:00:17,2026-05-22 17:38:17,Facebook,Truth,Tablet,Firefox,MacOS,/offers
S464,U16545,2026-05-19 15:04:57,2026-05-19 15:25:57,Facebook,True,Tablet,Firefox,iOS,/offers
S465,U12234,2026-05-22 21:53:04,2026-05-22 22:25:04,Instagram,Power,Tablet,Chrome,Android,/products
S466,U24270,2026-05-21 15:23:52,2026-05-21 15:51:52,Organic,Sometimes,Mobile,Edge,Android,/offers
S467,U9006,2026-05-21 18:51:02,2026-05-21 18:59:02,Organic,Hit,Mobile,Edge,Android,/home
S468,U22974,2026-05-22 15:07:44,2026-05-22 15:44:44,Organic,Type,Mobile,Chrome,iOS,/home
S469,U6009,2026-05-22 07:21:39,2026-05-22 07:39:39,Email,Manager,Tablet,Safari,MacOS,/offers
S470,U7969,2026-05-21 19:31:09,2026-05-21 19:43:09,Instagram,Imagine,Desktop,Safari,MacOS,/home
S471,U24665,2026-05-23 09:52:49,2026-05-23 10:19:49,Instagram,Deal,Tablet,Chrome,Windows,/offers
S472,U22406,2026-05-20 14:37:59,2026-05-20 15:10:59,Email,Condition,Tablet,Edge,iOS,/products
S473,U23282,2026-05-22 10:51:11,2026-05-22 11:23:11,Google Ads,Later,Tablet,Firefox,MacOS,/offers
