event_id,user_id,session_id,event_timestamp,event_type,product_id,variant
402,U16385,S1694,2026-05-19 00:47:40,homepage_visit,P132,B
403,U9275,S2867,2026-05-21 05:35:42,homepage_visit,P116,A
404,U21469,S951,2026-05-21 18:34:06,homepage_visit,P15,A
405,U17466,S4030,2026-05-21 09:04:55,homepage_visit,P166,B
406,U10141,S4792,2026-05-23 10:26:02,homepage_visit,P123,A
407,U3419,S29,2026-05-21 20:49:26,homepage_visit,P17,B
408,U24057,S3460,2026-05-21 18:03:58,homepage_visit,P99,A
409,U12744,S3080,2026-05-24 09:03:46,homepage_visit,P186,B
410,U14073,S219,2026-05-24 05:00:32,homepage_visit,P176,B
411,U21131,S1942,2026-05-23 13:46:10,homepage_visit,P7,B
412,U23664,S1780,2026-05-19 21:41:29,homepage_visit,P183,A
413,U7340,S941,2026-05-19 09:54:58,homepage_visit,P33,A
414,U14269,S2682,2026-05-22 09:17:20,homepage_visit,P139,B
415,U32,S4230,2026-05-21 06:58:25,homepage_visit,P174,B
416,U11746,S3918,2026-05-18 18:13:55,homepage_visit,P111,B
417,U24726,S3662,2026-05-24 03:32:43,homepage_visit,P179,A
418,U11739,S3160,2026-05-23 17:17:34,homepage_visit,P159,A
419,U17969,S3614,2026-05-21 17:58:26,homepage_visit,P131,B
420,U8883,S4658,2026-05-20 12:47:05,homepage_visit,P134,A
421,U5972,S1941,2026-05-19 07:19:35,homepage_visit,P180,A
422,U21980,S685,2026-05-19 18:10:39,homepage_visit,P69,A
423,U23625,S1201,2026-05-22 00:33:00,homepage_visit,P90,B
424,U9303,S131,2026-05-20 09:50:51,homepage_visit,P190,A
425,U2791,S3047,2026-05-18 22:19:26,homepage_visit,P21,B
426,U6216,S684,2026-05-22 18:03:57,homepage_visit,P12,A
427,U108,S4255,2026-05-22 11:03:33,homepage_visit,P153,B
428,U20086,S573,2026-05-19 00:47:02,homepage_visit,P48,A
429,U9167,S617,2026-05-21 05:04:06,homepage_visit,P162,B
430,U5114,S1900,2026-05-22 02:14:27,homepage_visit,P161,B
431,U20981,S522,2026-05-24 09:02:44,homepage_visit,P78,B
432,U5018,S283,2026-05-23 18:47:30,homepage_visit,P29,B
433,U6570,S2096,2026-05-23 17:40:21,homepage_visit,P169,A
434,U8240,S22,2026-05-21 22:29:02,homepage_visit,P182,B
435,U18647,S2246,2026-05-21 04:01:56,homepage_visit,P44,A
436,U15621,S666,2026-05-18 12:23:02,homepage_visit,P65,B
437,U122,S3488,2026-05-23 06:54:28,homepage_visit,P141,B
438,U20360,S1740,2026-05-23 12:02:15,homepage_visit,P29,A
439,U3225,S1636,2026-05-18 22:43:22,homepage_visit,P140,A
440,U216,S1904,2026-05-19 04:31:20,homepage_visit,P132,B
441,U10364,S2225,2026-05-21 12:43:15,homepage_visit,P108,B
442,U14933,S2822,2026-05-20 10:54:01,homepage_visit,P98,B
443,U24665,S471,2026-05-23 20:46:38,homepage_visit,P176,A
444,U8095,S2487,2026-05-20 18:09:19,homepage_visit,P1,A
445,U844,S1122,2026-05-22 14:36:38,homepage_visit,P116,A
446,U14503,S3038,2026-05-20 19:52:00,homepage_visit,P56,B
447,U14345,S2724,2026-05-21 17:08:09,homepage_visit,P38,B
448,U10457,S4127,2026-05-20 04:11:01,homepage_visit,P141,B
449,U16114,S2145,2026-05-22 08:34:24,homepage_visit,P131,A
450,U10004,S539,2026-05-21 15:05:55,homepage_visit,P85,B
451,U21875,S2874,2026-05-19 01:37:30,homepage_visit,P194,A
452,U829,S458,2026-05-23 22:54:15,homepage_visit,P73,B
453,U18294,S425,2026-05-21 03:19:47,homepage_visit,P115,A
454,U24206,S4935,2026-05-18 11:57:30,homepage_visit,P24,A
455,U13287,S4918,2026-05-20 05:38:40,homepage_visit,P114,B
456,U11873,S3594,2026-05-20 00:53:11,homepage_visit,P199,B
457,U10252,S1502,2026-05-20 18:50:17,homepage_visit,P17,A
458,U5013,S3851,2026-05-21 07:26:34,homepage_visit,P49,B
459,U15926,S5000,2026-05-21 10:36:15,homepage_visit,P40,A
460,U23896,S3806,2026-05-23 02:47:20,homepage_visit,P71,A
461,U18804,S996,2026-05-22 21:54:18,homepage_visit,P62,A
462,U22031,S2158,2026-05-23 15:38:25,homepage_visit,P19,A
463,U9796,S4436,2026-05-22 08:46:02,homepage_visit,P34,A
464,U1650,S1312,2026-05-22 07:56:32,homepage_visit,P89,A
465,U9233,S2785,2026-05-18 13:18:30,homepage_visit,P53,B
466,U7204,S2292,2026-05-21 15:54:49,homepage_visit,P77,A
467,U17385,S2735,2026-05-19 18:46:19,homepage_visit,P107,A
468,U2960,S2468,2026-05-20 10:53:19,homepage_visit,P153,A
469,U13746,S1095,2026-05-20 14:00:50,homepage_visit,P185,A
470,U19734,S4429,2026-05-23 16:39:13,homepage_visit,P119,B
471,U19348,S1604,2026-05-20 23:51:00,homepage_visit,P62,A
472,U7747,S1950,2026-05-20 09:49:27,homepage_visit,P37,B
473,U9401,S1344,2026-05-22 08:43:52,homepage_visit,P76,A
474,U20709,S722,2026-05-23 04:26:21,homepage_visit,P109,B
475,U23487,S1298,2026-05-19 10:58:04,homepage_visit,P152,B
476,U3375,S2391,2026-05-21 04:27:00,homepage_visit,P41,A
477,U13771,S2432,2026-05-24 09:28:27,homepage_visit,P64,B
478,U9136,S1788,2026-05-20 12:19:29,homepage_visit,P156,A
479,U93,S4194,2026-05-23 00:51:33,homepage_visit,P65,A
480,U6738,S49,2026-05-21 01:00:18,homepage_visit,P185,A
481,U15284,S2769,2026-05-20 02:55:23,homepage_visit,P20,B
482,U22112,S153,2026-05-18 13:12:45,homepage_visit,P163,B
483,U15702,S3948,2026-05-20 21:36:14,homepage_visit,P61,B
484,U10703,S1894,2026-05-18 19:07:24,homepage_visit,P73,A
485,U15925,S1677,2026-05-23 06:17:43,homepage_visit,P108,A
486,U13798,S1436,2026-05-23 05:39:03,homepage_visit,P128,B
487,U10364,S2225,2026-05-23 21:58:05,homepage_visit,P141,B
488,U3355,S927,2026-05-19 06:23:48,homepage_visit,P95,A
489,U9147,S4607,2026-05-22 17:20:03,homepage_visit,P92,B
490,U6580,S3470,2026-05-23 04:58:37,homepage_visit,P196,A
491,U22826,S3667,2026-05-22 00:17:43,homepage_visit,P84,A
492,U20107,S2318,2026-05-19 09:35:14,homepage_visit,P7,A
493,U20476,S3680,2026-05-20 17:28:19,homepage_visit,P49,B
494,U24719,S2488,2026-05-21 09:03:37,homepage_visit,P79,A
495,U10049,S899,2026-05-24 09:21:42,homepage_visit,P198,B
496,U1352,S3935,2026-05-21 07:25:23,homepage_visit,P141,A
497,U16114,S2145,2026-05-23 08:36:07,homepage_visit,P18,B
498,U19243,S3979,2026-05-21 06:31:03,homepage_visit,P113,A
499,U17059,S834,2026-05-20 22:25:30,homepage_visit,P154,A
500,U14629,S1217,2026-05-23 20:16:41,homepage_visit,P177,A
501,U14122,S4153,2026-05-24 07:27:43,homepage_visit,P179,B
502,U12294,S1251,2026-05-23 20:22:12,homepage_visit,P49,A
503,U7727,S208,2026-05-20 04:07:23,homepage_visit,P114,B
504,U21262,S1139,2026-05-18 18:42:56,homepage_visit,P20,A
505,U24936,S3196,2026-05-20 15:24:33,homepage_visit,P49,B
506,U3444,S244,2026-05-20 02:42:31,homepage_visit,P127,B
507,U793,S371,2026-05-22 10:14:07,homepage_visit,P13,A
508,U22092,S1883,2026-05-22 00:19:18,homepage_visit,P187,B
509,U19794,S1811,2026-05-23 13:27:25,homepage_visit,P105,B
510,U15582,S576,2026-05-20 16:36:18,homepage_visit,P41,A
511,U15284,S2769,2026-05-21 16:12:20,homepage_visit,P190,A
512,U24982,S1954,2026-05-21 21:21:59,homepage_visit,P150,B
513,U15649,S4897,2026-05-21 14:29:11,homepage_visit,P199,B
514,U12617,S2583,2026-05-19 12:09:50,homepage_visit,P151,B
515,U21089,S2019,2026-05-22 11:02:00,homepage_visit,P112,A
516,U8410,S1506,2026-05-19 19:43:59,homepage_visit,P163,B
517,U517,S4319,2026-05-24 04:07:47,homepage_visit,P152,A
518,U22112,S153,2026-05-20 07:16:59,homepage_visit,P151,A
519,U19635,S4280,2026-05-21 16:37:04,homepage_visit,P105,B
520,U9789,S4576,2026-05-20 08:53:55,homepage_visit,P156,B
521,U6294,S3783,2026-05-22 19:18:47,homepage_visit,P133,A
522,U453,S3352,2026-05-18 13:21:21,homepage_visit,P158,B
523,U20095,S4783,2026-05-19 11:10:09,homepage_visit,P69,A
524,U10759,S248,2026-05-20 00:22:35,homepage_visit,P103,B
525,U13557,S678,2026-05-21 06:29:45,homepage_visit,P96,A
526,U4414,S1547,2026-05-19 06:11:42,homepage_visit,P117,A
527,U8047,S4217,2026-05-20 07:57:46,homepage_visit,P13,B
528,U11066,S1896,2026-05-19 10:37:02,homepage_visit,P75,B
529,U414,S3255,2026-05-22 19:23:21,homepage_visit,P41,A
530,U3753,S1959,2026-05-23 08:37:50,homepage_visit,P3,B
531,U23965,S3990,2026-05-21 17:21:59,homepage_visit,P172,B
532,U5853,S210,2026-05-21 05:56:01,homepage_visit,P58,B
533,U12081,S1981,2026-05-21 00:53:14,homepage_visit,P193,B
534,U24054,S279,2026-05-18 23:29:49,homepage_visit,P56,A
535,U15018,S2930,2026-05-22 23:49:54,homepage_visit,P161,A
536,U4314,S877,2026-05-20 03:43:27,homepage_visit,P173,B
537,U3304,S3892,2026-05-20 15:21:54,homepage_visit,P83,A
538,U17345,S4670,2026-05-19 18:26:33,homepage_visit,P69,A
539,U15794,S3813,2026-05-22 03:01:24,homepage_visit,P162,B
540,U21039,S3612,2026-05-23 06:52:17,homepage_visit,P21,A
541,U4156,S3769,2026-05-22 19:38:25,homepage_visit,P119,B
542,U6345,S938,2026-05-22 19:19:10,homepage_visit,P128,B
543,U24168,S3035,2026-05-18 23:51:08,homepage_visit,P87,B
544,U18613,S2118,2026-05-20 17:57:45,homepage_visit,P55,B
545,U610,S940,2026-05-21 06:37:40,homepage_visit,P107,B
546,U11746,S3918,2026-05-21 03:57:15,homepage_visit,P135,A
547,U6539,S3060,2026-05-21 22:07:57,homepage_visit,P176,B
548,U13458,S1333,2026-05-20 13:47:04,homepage_visit,P147,A
549,U20008,S3933,2026-05-23 06:51:42,homepage_visit,P106,A
550,U12506,S3881,2026-05-21 01:48:42,homepage_visit,P2,B
551,U23318,S1301,2026-05-24 08:30:27,homepage_visit,P60,B
552,U7747,S1950,2026-05-22 13:54:21,homepage_visit,P126,B
553,U11560,S2423,2026-05-21 09:10:02,homepage_visit,P57,B
554,U24788,S171,2026-05-19 16:54:42,homepage_visit,P47,B
555,U12097,S26,2026-05-20 20:27:59,homepage_visit,P110,B
556,U4945,S954,2026-05-20 15:19:18,homepage_visit,P3,B
557,U14813,S2801,2026-05-24 09:03:47,homepage_visit,P78,B
558,U2837,S807,2026-05-23 08:59:21,homepage_visit,P101,B
559,U8474,S3217,2026-05-24 08:25:12,homepage_visit,P47,A
560,U1795,S3289,2026-05-20 21:22:14,homepage_visit,P27,A
561,U4676,S1871,2026-05-21 04:37:35,homepage_visit,P16,A
562,U6027,S3384,2026-05-23 05:15:27,homepage_visit,P5,A
563,U2307,S1043,2026-05-21 16:30:16,homepage_visit,P60,A
564,U4099,S3056,2026-05-19 12:24:03,homepage_visit,P146,A
565,U6345,S938,2026-05-19 01:34:29,homepage_visit,P82,B
566,U17348,S2563,2026-05-22 13:00:01,homepage_visit,P157,B
567,U7355,S2287,2026-05-22 06:35:44,homepage_visit,P63,B
568,U13565,S3459,2026-05-20 20:16:34,homepage_visit,P151,B
569,U3158,S1047,2026-05-19 20:16:26,homepage_visit,P109,B
570,U21406,S125,2026-05-19 10:41:27,homepage_visit,P64,B
571,U2095,S2091,2026-05-19 22:27:44,homepage_visit,P62,B
572,U5781,S1687,2026-05-19 16:41:55,homepage_visit,P155,A
573,U9670,S3589,2026-05-20 18:33:41,homepage_visit,P116,B
574,U7714,S981,2026-05-21 22:24:29,homepage_visit,P29,A
575,U24089,S4333,2026-05-23 21:35:09,homepage_visit,P7,A
576,U24364,S2659,2026-05-24 02:01:11,homepage_visit,P130,B
577,U949,S4721,2026-05-23 10:57:04,homepage_visit,P184,A
578,U24176,S667,2026-05-21 06:13:43,homepage_visit,P64,B
579,U6160,S2580,2026-05-19 07:04:45,homepage_visit,P75,A
580,U4485,S3471,2026-05-18 23:45:25,homepage_visit,P51,A
581,U9821,S3377,2026-05-22 02:21:06,homepage_visit,P89,B
582,U17212,S4529,2026-05-23 07:15:05,homepage_visit,P34,A
583,U10141,S4792,2026-05-21 13:42:47,homepage_visit,P181,A
584,U5328,S4149,2026-05-18 11:46:07,homepage_visit,P4,A
585,U24739,S3097,2026-05-19 01:33:38,homepage_visit,P105,A
586,U10734,S4761,2026-05-19 20:43:38,homepage_visit,P98,B
587,U23553,S34,2026-05-20 12:03:39,homepage_visit,P47,B
588,U17926,S4295,2026-05-23 13:17:57,homepage_visit,P19,B
589,U2058,S1612,2026-05-23 00:53:25,homepage_visit,P199,B
590,U4785,S2112,2026-05-19 17:13:43,homepage_visit,P75,A
591,U16745,S1456,2026-05-24 03:45:02,homepage_visit,P179,B
592,U1190,S2164,2026-05-23 17:53:37,homepage_visit,P75,B
593,U17685,S779,2026-05-21 00:42:24,homepage_visit,P144,B
594,U5442,S1206,2026-05-23 22:13:23,homepage_visit,P21,A
595,U13923,S1487,2026-05-23 08:04:58,homepage_visit,P134,B
596,U7840,S2058,2026-05-21 14:16:17,homepage_visit,P7,A
597,U8286,S827,2026-05-20 19:18:21,homepage_visit,P59,A
598,U20562,S1272,2026-05-20 00:58:30,homepage_visit,P114,A
599,U5708,S4651,2026-05-23 17:48:56,homepage_visit,P174,B
600,U2471,S3140,2026-05-20 04:10:46,homepage_visit,P173,B
601,U22007,S4444,2026-05-21 12:11:35,homepage_visit,P198,B
602,U8154,S4308,2026-05-22 06:42:42,homepage_visit,P193,B
603,U9902,S968,2026-05-21 08:44:45,homepage_visit,P50,B
604,U17824,S61,2026-05-19 20:10:11,homepage_visit,P91,B
605,U15162,S3617,2026-05-19 05:35:57,homepage_visit,P86,B
606,U21843,S1204,2026-05-21 02:53:50,homepage_visit,P118,A
607,U23214,S4530,2026-05-20 11:41:51,homepage_visit,P10,A
608,U15697,S408,2026-05-23 03:12:00,homepage_visit,P200,B
609,U6017,S4452,2026-05-22 03:56:31,homepage_visit,P172,A
610,U5446,S4161,2026-05-19 21:06:22,homepage_visit,P94,B
611,U16143,S2771,2026-05-24 01:19:15,homepage_visit,P25,A
612,U4852,S2775,2026-05-21 12:34:31,homepage_visit,P193,B
613,U21974,S545,2026-05-18 19:56:39,homepage_visit,P175,A
614,U15842,S4868,2026-05-23 22:35:19,homepage_visit,P55,B
615,U15614,S3511,2026-05-20 03:47:21,homepage_visit,P73,A
616,U3419,S29,2026-05-22 23:04:29,homepage_visit,P171,B
617,U609,S2422,2026-05-20 10:12:01,homepage_visit,P57,B
618,U5042,S1724,2026-05-21 22:24:35,homepage_visit,P125,B
619,U8485,S3802,2026-05-22 10:57:03,homepage_visit,P56,A
620,U20650,S4124,2026-05-23 18:28:36,homepage_visit,P87,A
621,U23936,S3221,2026-05-22 12:56:02,homepage_visit,P48,A
622,U3572,S3119,2026-05-18 17:09:35,homepage_visit,P43,A
623,U1459,S1183,2026-05-19 12:27:13,homepage_visit,P178,B
624,U2722,S3176,2026-05-21 05:55:51,homepage_visit,P118,B
625,U3734,S4441,2026-05-21 11:01:47,homepage_visit,P111,A
626,U5248,S2481,2026-05-23 13:05:00,homepage_visit,P158,B
627,U19990,S1497,2026-05-18 14:57:01,homepage_visit,P106,B
628,U8421,S3324,2026-05-21 12:25:10,homepage_visit,P114,B
629,U21280,S947,2026-05-18 18:01:09,homepage_visit,P72,A
630,U21400,S3447,2026-05-22 20:53:14,homepage_visit,P195,B
631,U24565,S145,2026-05-19 11:08:33,homepage_visit,P185,A
632,U9234,S3987,2026-05-24 03:09:02,homepage_visit,P48,A
633,U13184,S2633,2026-05-21 04:16:22,homepage_visit,P80,A
634,U225,S3079,2026-05-21 13:14:53,homepage_visit,P76,B
635,U8113,S2641,2026-05-23 09:36:47,homepage_visit,P156,A
636,U12249,S2064,2026-05-18 21:43:57,homepage_visit,P21,B
637,U6875,S2302,2026-05-24 06:02:44,homepage_visit,P174,B
638,U8910,S2461,2026-05-23 08:44:27,homepage_visit,P42,A
639,U11596,S1565,2026-05-22 16:26:04,homepage_visit,P37,A
640,U23561,S2190,2026-05-22 09:57:00,homepage_visit,P84,A
641,U23557,S2851,2026-05-19 05:03:13,homepage_visit,P155,A
642,U15857,S3672,2026-05-19 14:32:21,homepage_visit,P21,A
643,U7058,S2746,2026-05-19 16:39:42,homepage_visit,P79,B
644,U19794,S1811,2026-05-21 10:06:43,homepage_visit,P2,A
645,U12219,S3983,2026-05-22 02:53:51,homepage_visit,P163,A
646,U3707,S1946,2026-05-24 01:21:51,homepage_visit,P137,B
647,U2823,S3699,2026-05-23 14:31:06,homepage_visit,P93,B
648,U22907,S4126,2026-05-21 23:23:14,homepage_visit,P24,B
649,U8393,S4766,2026-05-20 06:37:07,homepage_visit,P36,A
650,U6275,S3186,2026-05-22 20:19:59,homepage_visit,P146,A
651,U16550,S3830,2026-05-21 06:37:27,homepage_visit,P167,A
652,U18139,S4715,2026-05-21 08:17:09,homepage_visit,P88,A
653,U8603,S3645,2026-05-21 16:14:26,homepage_visit,P152,B
654,U6234,S4088,2026-05-21 23:19:27,homepage_visit,P135,B
655,U23632,S829,2026-05-22 21:41:33,homepage_visit,P184,A
656,U23730,S1307,2026-05-24 04:19:27,homepage_visit,P101,A
657,U11454,S4821,2026-05-20 21:00:34,homepage_visit,P47,A
658,U6156,S3800,2026-05-20 05:58:06,homepage_visit,P134,B
659,U1657,S2793,2026-05-23 11:14:48,homepage_visit,P31,A
660,U9788,S1592,2026-05-20 06:45:48,homepage_visit,P25,B
661,U1747,S2540,2026-05-23 17:38:05,homepage_visit,P59,B
662,U1058,S616,2026-05-22 00:27:45,homepage_visit,P68,A
663,U18783,S2700,2026-05-19 09:20:13,homepage_visit,P37,A
664,U5852,S3179,2026-05-20 16:45:10,homepage_visit,P51,A
665,U18350,S2378,2026-05-21 01:23:32,homepage_visit,P60,B
666,U5302,S2303,2026-05-22 12:38:32,homepage_visit,P183,B
667,U12249,S2064,2026-05-24 08:57:43,homepage_visit,P47,A
668,U238,S4141,2026-05-23 10:14:35,homepage_visit,P52,B
669,U12982,S164,2026-05-24 05:10:31,homepage_visit,P179,A
670,U2029,S382,2026-05-23 21:05:58,homepage_visit,P185,B
671,U6113,S2370,2026-05-21 21:47:50,homepage_visit,P62,B
672,U13538,S2744,2026-05-21 16:35:17,homepage_visit,P89,A
673,U5102,S1796,2026-05-21 01:10:23,homepage_visit,P57,B
674,U14219,S3894,2026-05-23 20:31:19,homepage_visit,P173,A
675,U22548,S3629,2026-05-22 01:27:53,homepage_visit,P142,B
676,U9786,S1707,2026-05-18 14:13:01,homepage_visit,P79,B
677,U20390,S2277,2026-05-20 14:50:46,homepage_visit,P125,A
678,U6286,S1693,2026-05-19 02:56:54,homepage_visit,P119,A
679,U4352,S3307,2026-05-24 09:47:05,homepage_visit,P110,B
680,U2029,S382,2026-05-18 23:11:27,homepage_visit,P39,A
681,U21117,S3842,2026-05-20 21:06:32,homepage_visit,P117,B
682,U11206,S3643,2026-05-22 16:06:32,homepage_visit,P173,B
683,U13660,S381,2026-05-20 19:00:18,homepage_visit,P180,B
684,U6207,S3778,2026-05-22 05:16:06,homepage_visit,P41,B
685,U12348,S853,2026-05-22 18:57:21,homepage_visit,P39,A
686,U3875,S4526,2026-05-23 05:16:00,homepage_visit,P171,B
687,U12325,S3583,2026-05-21 03:26:48,homepage_visit,P194,B
688,U23334,S4228,2026-05-20 16:54:14,homepage_visit,P58,A
689,U14281,S46,2026-05-21 07:15:34,homepage_visit,P109,A
690,U13841,S1839,2026-05-22 20:07:39,homepage_visit,P135,B
691,U7590,S581,2026-05-21 13:22:51,homepage_visit,P39,B
692,U16114,S2145,2026-05-19 03:53:27,homepage_visit,P114,B
693,U9692,S2445,2026-05-21 22:31:59,homepage_visit,P151,B
694,U8817,S1070,2026-05-21 06:03:27,homepage_visit,P106,A
695,U17929,S2059,2026-05-18 17:24:04,homepage_visit,P184,B
696,U4261,S955,2026-05-22 06:29:02,homepage_visit,P86,B
697,U17963,S3776,2026-05-24 08:39:03,homepage_visit,P83,A
698,U1615,S3959,2026-05-24 09:30:44,homepage_visit,P9,A
699,U19702,S2286,2026-05-22 20:46:02,homepage_visit,P131,B
700,U19127,S697,2026-05-19 19:52:07,homepage_visit,P146,B
701,U5388,S2896,2026-05-21 09:00:08,homepage_visit,P67,B
702,U3104,S3531,2026-05-24 05:31:56,homepage_visit,P30,B
703,U65,S456,2026-05-23 17:24:41,homepage_visit,P99,A
704,U6318,S1032,2026-05-23 08:52:00,homepage_visit,P86,B
705,U14274,S836,2026-05-24 05:49:35,homepage_visit,P162,A
706,U22792,S461,2026-05-21 08:26:41,homepage_visit,P188,B
707,U4975,S3546,2026-05-19 05:24:54,homepage_visit,P151,B
708,U9952,S2179,2026-05-19 23:43:57,homepage_visit,P149,B
709,U12582,S2060,2026-05-19 17:38:02,homepage_visit,P186,B
710,U14255,S2653,2026-05-19 23:42:14,homepage_visit,P34,B
711,U14392,S2402,2026-05-22 01:39:19,homepage_visit,P6,B
712,U9041,S1591,2026-05-22 10:13:13,homepage_visit,P160,B
713,U13162,S3992,2026-05-19 16:08:03,homepage_visit,P43,A
714,U13923,S1487,2026-05-21 18:39:41,homepage_visit,P113,A
715,U18998,S607,2026-05-23 03:38:44,homepage_visit,P63,A
716,U15218,S3232,2026-05-24 01:51:43,homepage_visit,P48,B
717,U7936,S1754,2026-05-23 01:10:06,homepage_visit,P25,A
718,U11461,S2852,2026-05-18 18:55:29,homepage_visit,P57,B
719,U14690,S2169,2026-05-24 10:15:31,homepage_visit,P171,B
720,U2157,S1926,2026-05-19 10:18:08,homepage_visit,P87,B
721,U2746,S292,2026-05-23 22:10:35,homepage_visit,P114,B
722,U19176,S3824,2026-05-20 16:20:33,homepage_visit,P114,A
723,U11661,S677,2026-05-22 09:00:59,homepage_visit,P180,A
724,U16968,S302,2026-05-19 00:39:37,homepage_visit,P177,A
725,U17943,S1742,2026-05-22 22:03:05,homepage_visit,P24,B
726,U19792,S2927,2026-05-24 06:04:25,homepage_visit,P115,A
727,U17962,S2986,2026-05-19 23:28:37,homepage_visit,P145,B
728,U13977,S2531,2026-05-19 07:17:47,homepage_visit,P93,B
729,U22092,S1883,2026-05-18 18:13:21,homepage_visit,P145,A
730,U2839,S3428,2026-05-22 04:38:37,homepage_visit,P127,B
731,U11314,S883,2026-05-20 09:16:26,homepage_visit,P56,A
732,U21484,S3859,2026-05-18 12:57:26,homepage_visit,P181,A
733,U18909,S1399,2026-05-19 04:29:53,homepage_visit,P95,B
734,U665,S1066,2026-05-23 00:11:28,homepage_visit,P191,A
735,U2679,S552,2026-05-23 06:48:30,homepage_visit,P53,B
736,U6323,S1689,2026-05-23 22:21:49,homepage_visit,P127,A
737,U1986,S4145,2026-05-20 17:41:08,homepage_visit,P178,A
738,U10254,S3536,2026-05-20 17:19:41,homepage_visit,P58,A
739,U2135,S1030,2026-05-21 19:58:25,homepage_visit,P4,A
740,U3188,S2325,2026-05-20 20:40:25,homepage_visit,P71,B
741,U23868,S992,2026-05-19 23:35:08,homepage_visit,P18,A
742,U2420,S3650,2026-05-18 21:55:18,homepage_visit,P151,B
743,U8410,S1506,2026-05-22 14:33:59,homepage_visit,P55,A
744,U10445,S2761,2026-05-22 08:37:59,homepage_visit,P137,A
745,U4401,S2991,2026-05-19 22:03:53,homepage_visit,P65,B
746,U23896,S3806,2026-05-22 03:58:14,homepage_visit,P143,A
747,U17984,S1817,2026-05-18 22:22:00,homepage_visit,P117,B
748,U2898,S2766,2026-05-23 14:28:03,homepage_visit,P26,B
749,U12057,S32,2026-05-22 17:26:48,homepage_visit,P47,B
750,U368,S4067,2026-05-19 15:50:53,homepage_visit,P154,A
751,U3889,S3653,2026-05-20 23:38:07,homepage_visit,P41,A
752,U1045,S1710,2026-05-21 05:55:11,homepage_visit,P40,A
753,U21188,S4632,2026-05-20 23:13:46,homepage_visit,P31,B
754,U12132,S1129,2026-05-19 03:07:25,homepage_visit,P118,A
755,U16739,S3687,2026-05-22 02:23:28,homepage_visit,P166,B
756,U17943,S1742,2026-05-20 11:22:25,homepage_visit,P45,A
757,U5957,S505,2026-05-23 10:21:28,homepage_visit,P60,A
758,U8653,S492,2026-05-21 04:11:22,homepage_visit,P174,B
759,U1884,S4810,2026-05-23 00:14:58,homepage_visit,P81,B
760,U17184,S227,2026-05-20 08:20:45,homepage_visit,P112,A
761,U23884,S3477,2026-05-23 12:08:30,homepage_visit,P137,A
762,U15881,S1709,2026-05-23 23:12:02,homepage_visit,P46,B
763,U2728,S4908,2026-05-19 08:58:39,homepage_visit,P61,B
764,U17234,S860,2026-05-19 02:53:54,homepage_visit,P68,A
765,U10157,S2564,2026-05-20 15:02:05,homepage_visit,P144,B
766,U17815,S1082,2026-05-21 10:14:48,homepage_visit,P32,A
767,U20970,S2664,2026-05-20 13:35:36,homepage_visit,P176,B
768,U6609,S4564,2026-05-20 01:03:08,homepage_visit,P156,A
769,U4975,S3546,2026-05-23 17:16:44,homepage_visit,P142,B
770,U15668,S1431,2026-05-20 23:50:55,homepage_visit,P88,B
771,U18630,S487,2026-05-22 16:59:02,homepage_visit,P120,B
772,U3939,S2680,2026-05-19 00:27:33,homepage_visit,P27,A
773,U10657,S1775,2026-05-22 06:25:08,homepage_visit,P134,B
774,U22864,S1561,2026-05-19 06:45:00,homepage_visit,P184,A
775,U23701,S200,2026-05-22 10:10:05,homepage_visit,P19,B
776,U7709,S4046,2026-05-19 04:10:00,homepage_visit,P105,B
777,U17727,S3668,2026-05-21 07:02:42,homepage_visit,P178,B
778,U22273,S1560,2026-05-22 04:39:28,homepage_visit,P139,A
779,U14079,S1770,2026-05-22 05:58:33,homepage_visit,P156,A
780,U15343,S16,2026-05-22 14:09:22,homepage_visit,P109,A
