user_id,sign_up_date,gender,age_group,Country,city,acquisition_channel,customer_segment
U395,2025-03-06,Male,18-24,India,Hyderabad,Organic,Regular
U396,2025-08-03,Prefer not to disclose,45+,India,Pune,Instagram,Regular
U397,2024-08-10,Prefer not to disclose,35-44,India,Hyderabad,Direct,Regular
U398,2024-11-29,Prefer not to disclose,25-34,India,Jaipur,Organic,Occasional
U399,2024-10-18,Male,35-44,India,Mumbai,Instagram,Premium
U400,2024-08-19,Prefer not to disclose,35-44,India,Mumbai,Direct,Regular
U401,2024-11-02,Prefer not to disclose,35-44,India,Noida,Email,Occasional
U402,2025-06-21,Female,35-44,India,Chennai,Instagram,Regular
U403,2025-09-02,Male,18-24,India,Mumbai,Instagram,Premium
U404,2024-05-25,Female,25-34,India,Delhi,Direct,Occasional
U405,2025-07-13,Prefer not to disclose,18-24,India,Chennai,Organic,Premium
U406,2025-03-24,Prefer not to disclose,35-44,India,Kolkata,Google Ads,Occasional
U407,2024-12-16,Male,18-24,India,Chennai,Google Ads,Occasional
U408,2024-10-26,Female,25-34,India,Jaipur,Instagram,Occasional
U409,2024-09-24,Male,35-44,India,Kolkata,Email,Premium
U410,2025-03-20,Female,45+,India,Noida,Instagram,Occasional
U411,2025-06-11,Female,45+,India,Jaipur,Facebook,Regular
U412,2026-01-01,Prefer not to disclose,18-24,India,Lucknow,Google Ads,Regular
U413,2025-07-15,Male,25-34,India,Hyderabad,Facebook,Premium
U414,2025-11-06,Female,45+,India,Hyderabad,Email,Occasional
U415,2024-11-17,Female,18-24,India,Delhi,Organic,Occasional
U416,2025-11-14,Female,18-24,India,Kolkata,Email,Premium
U417,2025-11-09,Prefer not to disclose,45+,India,Delhi,Google Ads,Regular
U418,2025-07-01,Prefer not to disclose,35-44,India,Chennai,Direct,Premium
U419,2025-10-21,Female,45+,India,Mumbai,Organic,Premium
U420,2025-12-08,Prefer not to disclose,25-34,India,Lucknow,Direct,Regular
U421,2026-05-23,Prefer not to disclose,35-44,India,Pune,Organic,Occasional
U422,2025-01-30,Female,18-24,India,Hyderabad,Instagram,Occasional
U423,2025-07-07,Prefer not to disclose,25-34,India,Noida,Google Ads,Regular
U424,2025-11-06,Prefer not to disclose,25-34,India,Hyderabad,Email,Premium
U425,2024-09-23,Female,25-34,India,Noida,Instagram,Occasional
U426,2025-09-05,Prefer not to disclose,25-34,India,Hyderabad,Google Ads,Occasional
U427,2026-03-28,Female,45+,India,Lucknow,Instagram,Occasional
U428,2025-10-03,Male,25-34,India,Kolkata,Facebook,Occasional
U429,2026-05-21,Female,25-34,India,Lucknow,Instagram,Occasional
U430,2025-09-01,Prefer not to disclose,45+,India,Pune,Direct,Premium
U431,2025-07-14,Male,45+,India,Lucknow,Organic,Occasional
U432,2025-02-02,Male,18-24,India,Bangalore,Facebook,Regular
U433,2025-12-05,Female,35-44,India,Chennai,Instagram,Occasional
U434,2024-07-05,Male,35-44,India,Delhi,Email,Regular
U435,2026-03-31,Female,45+,India,Kolkata,Google Ads,Premium
U436,2026-05-24,Female,35-44,India,Chennai,Instagram,Regular
U437,2025-08-09,Prefer not to disclose,35-44,India,Noida,Facebook,Premium
U438,2026-05-07,Female,35-44,India,Lucknow,Instagram,Occasional
U439,2024-11-30,Prefer not to disclose,45+,India,Noida,Google Ads,Regular
U440,2026-04-21,Prefer not to disclose,18-24,India,Hyderabad,Facebook,Premium
U441,2026-02-08,Prefer not to disclose,35-44,India,Delhi,Email,Occasional
U442,2025-10-21,Male,25-34,India,Pune,Direct,Occasional
U443,2025-06-23,Prefer not to disclose,18-24,India,Jaipur,Email,Premium
U444,2025-05-28,Female,45+,India,Mumbai,Google Ads,Premium
U445,2025-04-29,Prefer not to disclose,45+,India,Pune,Organic,Occasional
U446,2025-10-06,Male,18-24,India,Jaipur,Email,Occasional
U447,2024-11-05,Prefer not to disclose,45+,India,Bangalore,Instagram,Regular
U448,2026-04-01,Female,18-24,India,Delhi,Facebook,Occasional
U449,2025-02-27,Prefer not to disclose,18-24,India,Noida,Instagram,Regular
U450,2024-08-01,Prefer not to disclose,45+,India,Bangalore,Google Ads,Premium
U451,2026-04-10,Male,25-34,India,Kolkata,Instagram,Occasional
U452,2025-09-03,Prefer not to disclose,18-24,India,Lucknow,Google Ads,Premium
U453,2024-11-11,Female,35-44,India,Bangalore,Email,Premium
U454,2025-08-31,Female,35-44,India,Chennai,Organic,Occasional
U455,2024-12-01,Male,35-44,India,Jaipur,Organic,Occasional
U456,2024-12-05,Prefer not to disclose,18-24,India,Lucknow,Direct,Occasional
U457,2024-11-01,Female,35-44,India,Noida,Direct,Premium
U458,2025-01-01,Female,25-34,India,Chennai,Organic,Regular
U459,2025-05-09,Female,45+,India,Chennai,Direct,Regular
U460,2026-03-14,Male,18-24,India,Delhi,Direct,Regular
U461,2026-05-10,Female,35-44,India,Kolkata,Facebook,Premium
U462,2026-01-23,Prefer not to disclose,18-24,India,Delhi,Email,Premium
U463,2026-01-13,Female,45+,India,Kolkata,Facebook,Regular
U464,2024-09-11,Female,45+,India,Bangalore,Organic,Premium
U465,2024-06-29,Prefer not to disclose,45+,India,Bangalore,Direct,Occasional
U466,2024-07-16,Prefer not to disclose,45+,India,Delhi,Email,Premium
U467,2026-04-07,Female,25-34,India,Noida,Email,Regular
U468,2024-10-03,Male,35-44,India,Lucknow,Facebook,Regular
U469,2025-08-05,Female,25-34,India,Chennai,Google Ads,Occasional
U470,2026-02-26,Prefer not to disclose,45+,India,Delhi,Email,Premium
U471,2026-03-11,Female,45+,India,Lucknow,Direct,Premium
U472,2024-08-29,Male,18-24,India,Delhi,Direct,Regular
U473,2024-11-08,Male,18-24,India,Noida,Facebook,Regular
U474,2024-11-19,Female,45+,India,Hyderabad,Instagram,Regular
U475,2026-05-06,Female,25-34,India,Bangalore,Organic,Occasional
U476,2025-08-07,Female,18-24,India,Mumbai,Direct,Occasional
U477,2026-01-22,Prefer not to disclose,45+,India,Pune,Organic,Premium
U478,2024-08-23,Male,18-24,India,Jaipur,Direct,Regular
U479,2024-11-20,Male,35-44,India,Bangalore,Facebook,Premium
U480,2026-04-19,Female,18-24,India,Delhi,Organic,Premium
U481,2025-03-20,Male,35-44,India,Chennai,Google Ads,Regular
U482,2025-03-18,Male,25-34,India,Hyderabad,Google Ads,Premium
U483,2025-06-18,Prefer not to disclose,25-34,India,Kolkata,Instagram,Occasional
U484,2025-08-08,Prefer not to disclose,45+,India,Kolkata,Email,Occasional
U485,2025-06-25,Prefer not to disclose,25-34,India,Lucknow,Email,Premium
U486,2024-07-27,Prefer not to disclose,35-44,India,Jaipur,Organic,Premium
U487,2024-08-16,Prefer not to disclose,35-44,India,Hyderabad,Email,Occasional
U488,2025-10-25,Prefer not to disclose,45+,India,Noida,Facebook,Occasional
U489,2024-12-15,Female,35-44,India,Kolkata,Google Ads,Occasional
U490,2025-01-23,Prefer not to disclose,18-24,India,Bangalore,Facebook,Regular
U491,2026-05-16,Female,45+,India,Chennai,Instagram,Premium
U492,2025-07-02,Female,18-24,India,Chennai,Organic,Regular
U493,2025-06-13,Prefer not to disclose,45+,India,Bangalore,Organic,Occasional
U494,2026-04-29,Male,35-44,India,Noida,Instagram,Occasional
U495,2025-11-12,Female,25-34,India,Hyderabad,Facebook,Occasional
U496,2025-10-20,Female,45+,India,Chennai,Google Ads,Occasional
U497,2024-07-07,Female,18-24,India,Jaipur,Direct,Premium
U498,2025-07-18,Male,35-44,India,Hyderabad,Google Ads,Occasional
U499,2025-01-17,Male,18-24,India,Hyderabad,Facebook,Regular
U500,2025-04-28,Female,45+,India,Mumbai,Google Ads,Premium
U501,2024-11-18,Male,35-44,India,Pune,Facebook,Premium
U502,2025-04-21,Female,25-34,India,Pune,Organic,Occasional
U503,2024-06-24,Prefer not to disclose,35-44,India,Bangalore,Direct,Occasional
U504,2025-01-28,Female,45+,India,Kolkata,Instagram,Occasional
U505,2025-11-03,Female,18-24,India,Noida,Instagram,Occasional
U506,2024-10-06,Prefer not to disclose,25-34,India,Delhi,Instagram,Premium
U507,2024-06-14,Female,35-44,India,Jaipur,Google Ads,Regular
U508,2024-05-28,Female,45+,India,Hyderabad,Direct,Premium
U509,2025-11-09,Male,45+,India,Pune,Email,Regular
U510,2025-09-27,Male,18-24,India,Delhi,Facebook,Premium
U511,2025-04-27,Prefer not to disclose,35-44,India,Chennai,Instagram,Regular
U512,2026-03-13,Male,35-44,India,Delhi,Email,Regular
U513,2025-01-25,Male,35-44,India,Hyderabad,Email,Regular
U514,2025-06-23,Male,25-34,India,Bangalore,Direct,Regular
U515,2024-08-24,Prefer not to disclose,18-24,India,Jaipur,Organic,Occasional
U516,2024-11-14,Female,35-44,India,Jaipur,Direct,Premium
U517,2025-07-29,Female,25-34,India,Chennai,Direct,Occasional
U518,2024-07-17,Male,18-24,India,Lucknow,Google Ads,Premium
U519,2025-09-30,Female,45+,India,Mumbai,Facebook,Regular
U520,2026-04-18,Prefer not to disclose,35-44,India,Bangalore,Email,Premium
U521,2024-06-13,Male,25-34,India,Noida,Organic,Premium
U522,2026-03-22,Prefer not to disclose,18-24,India,Delhi,Organic,Premium
U523,2025-11-11,Prefer not to disclose,25-34,India,Delhi,Google Ads,Premium
U524,2025-07-27,Prefer not to disclose,18-24,India,Pune,Google Ads,Regular
U525,2026-04-28,Prefer not to disclose,18-24,India,Noida,Instagram,Premium
U526,2025-10-23,Male,35-44,India,Kolkata,Direct,Regular
U527,2024-06-14,Female,18-24,India,Delhi,Facebook,Occasional
U528,2025-03-23,Female,18-24,India,Mumbai,Organic,Regular
U529,2025-07-05,Female,18-24,India,Hyderabad,Email,Regular
U530,2026-01-13,Female,18-24,India,Chennai,Email,Occasional
U531,2024-06-24,Prefer not to disclose,18-24,India,Mumbai,Google Ads,Premium
U532,2024-12-11,Male,45+,India,Kolkata,Email,Premium
U533,2025-05-14,Female,45+,India,Hyderabad,Organic,Premium
U534,2024-10-29,Female,35-44,India,Lucknow,Direct,Regular
U535,2025-08-02,Female,45+,India,Delhi,Google Ads,Regular
U536,2025-10-15,Female,45+,India,Delhi,Direct,Premium
U537,2026-04-04,Male,35-44,India,Hyderabad,Direct,Occasional
U538,2025-08-18,Prefer not to disclose,25-34,India,Jaipur,Direct,Premium
U539,2025-10-03,Prefer not to disclose,18-24,India,Noida,Google Ads,Occasional
U540,2024-11-01,Female,18-24,India,Mumbai,Direct,Premium
U541,2025-05-31,Prefer not to disclose,25-34,India,Lucknow,Instagram,Occasional
U542,2025-01-12,Female,18-24,India,Pune,Organic,Regular
U543,2025-07-21,Prefer not to disclose,35-44,India,Chennai,Instagram,Regular
U544,2025-04-29,Female,35-44,India,Lucknow,Organic,Premium
U545,2026-04-24,Female,35-44,India,Jaipur,Google Ads,Premium
U546,2025-05-02,Female,45+,India,Bangalore,Direct,Premium
U547,2026-02-04,Male,25-34,India,Lucknow,Instagram,Occasional
U548,2024-12-16,Female,25-34,India,Bangalore,Direct,Regular
U549,2025-04-11,Male,45+,India,Pune,Organic,Occasional
U550,2026-04-18,Male,35-44,India,Lucknow,Instagram,Regular
U551,2025-06-25,Female,45+,India,Kolkata,Direct,Occasional
U552,2026-01-21,Male,18-24,India,Chennai,Organic,Regular
U553,2025-01-02,Male,25-34,India,Kolkata,Google Ads,Occasional
U554,2026-01-17,Prefer not to disclose,18-24,India,Jaipur,Direct,Premium
U555,2026-01-28,Female,18-24,India,Jaipur,Direct,Regular
U556,2025-03-02,Prefer not to disclose,45+,India,Noida,Instagram,Premium
U557,2025-07-14,Female,35-44,India,Lucknow,Facebook,Premium
U558,2024-06-21,Male,45+,India,Hyderabad,Email,Regular
U559,2025-10-24,Prefer not to disclose,25-34,India,Mumbai,Facebook,Occasional
U560,2025-02-03,Prefer not to disclose,45+,India,Jaipur,Direct,Regular
U561,2024-11-30,Male,45+,India,Lucknow,Organic,Premium
U562,2026-01-22,Male,35-44,India,Jaipur,Email,Regular
U563,2025-02-16,Prefer not to disclose,25-34,India,Kolkata,Direct,Occasional
U564,2025-01-22,Male,35-44,India,Chennai,Direct,Occasional
U565,2025-05-30,Female,18-24,India,Lucknow,Email,Occasional
U566,2025-01-13,Female,35-44,India,Mumbai,Google Ads,Premium
U567,2025-08-09,Prefer not to disclose,45+,India,Lucknow,Organic,Regular
U568,2025-10-07,Female,25-34,India,Kolkata,Instagram,Premium
U569,2026-03-04,Male,25-34,India,Mumbai,Instagram,Occasional
U570,2024-10-13,Female,18-24,India,Kolkata,Organic,Regular
U571,2025-12-18,Male,25-34,India,Lucknow,Instagram,Occasional
U572,2024-10-02,Female,25-34,India,Mumbai,Organic,Premium
U573,2026-03-08,Female,18-24,India,Jaipur,Organic,Premium
U574,2024-11-20,Male,18-24,India,Kolkata,Direct,Occasional
U575,2026-01-24,Female,35-44,India,Chennai,Instagram,Occasional
U576,2025-10-31,Prefer not to disclose,25-34,India,Jaipur,Email,Occasional
U577,2024-09-22,Prefer not to disclose,35-44,India,Jaipur,Organic,Regular
U578,2024-10-20,Male,35-44,India,Bangalore,Direct,Premium
U579,2026-04-07,Prefer not to disclose,45+,India,Noida,Facebook,Regular
U580,2026-05-17,Male,18-24,India,Lucknow,Facebook,Regular
U581,2024-10-24,Prefer not to disclose,25-34,India,Kolkata,Organic,Premium
U582,2025-04-23,Male,25-34,India,Hyderabad,Direct,Premium
U583,2026-04-20,Male,18-24,India,Noida,Facebook,Regular
U584,2026-02-25,Prefer not to disclose,18-24,India,Kolkata,Direct,Regular
U585,2024-10-03,Prefer not to disclose,35-44,India,Lucknow,Facebook,Regular
U586,2026-04-15,Male,18-24,India,Hyderabad,Organic,Regular
U587,2024-12-11,Female,45+,India,Lucknow,Organic,Occasional
U588,2025-04-08,Male,35-44,India,Hyderabad,Direct,Regular
U589,2024-06-24,Prefer not to disclose,45+,India,Kolkata,Email,Premium
U590,2025-03-31,Prefer not to disclose,35-44,India,Lucknow,Organic,Premium
U591,2026-02-28,Female,18-24,India,Lucknow,Organic,Regular
U592,2024-07-05,Male,35-44,India,Kolkata,Organic,Occasional
U593,2026-02-20,Male,25-34,India,Noida,Instagram,Regular
U594,2025-09-14,Male,45+,India,Hyderabad,Instagram,Premium
U595,2025-01-14,Prefer not to disclose,35-44,India,Lucknow,Facebook,Regular
U596,2024-11-25,Female,25-34,India,Chennai,Instagram,Occasional
U597,2026-03-13,Male,45+,India,Kolkata,Instagram,Premium
U598,2025-10-22,Male,45+,India,Delhi,Facebook,Premium
U599,2025-01-30,Prefer not to disclose,18-24,India,Pune,Organic,Premium
U600,2024-09-09,Female,35-44,India,Noida,Instagram,Occasional
U601,2025-02-09,Male,25-34,India,Mumbai,Organic,Regular
U602,2024-06-13,Female,25-34,India,Noida,Instagram,Occasional
U603,2026-03-05,Female,35-44,India,Hyderabad,Google Ads,Occasional
U604,2025-04-04,Prefer not to disclose,25-34,India,Noida,Organic,Premium
U605,2026-04-22,Prefer not to disclose,45+,India,Chennai,Organic,Premium
U606,2024-12-27,Prefer not to disclose,45+,India,Pune,Instagram,Occasional
U607,2025-05-31,Male,45+,India,Noida,Direct,Regular
U608,2026-05-25,Prefer not to disclose,35-44,India,Hyderabad,Direct,Premium
U609,2024-07-27,Female,45+,India,Chennai,Instagram,Occasional
U610,2025-01-29,Prefer not to disclose,35-44,India,Bangalore,Direct,Occasional
U611,2025-06-09,Female,45+,India,Chennai,Google Ads,Premium
U612,2025-07-08,Prefer not to disclose,25-34,India,Lucknow,Google Ads,Regular
U613,2024-10-01,Male,45+,India,Jaipur,Email,Regular
U614,2025-10-06,Female,45+,India,Bangalore,Instagram,Premium
U615,2024-06-23,Prefer not to disclose,18-24,India,Kolkata,Email,Regular
U616,2025-07-03,Male,25-34,India,Pune,Direct,Occasional
U617,2024-07-21,Female,18-24,India,Noida,Organic,Regular
U618,2024-10-17,Female,45+,India,Lucknow,Direct,Premium
U619,2026-04-19,Female,25-34,India,Chennai,Organic,Occasional
U620,2026-05-05,Female,35-44,India,Kolkata,Instagram,Occasional
U621,2024-07-06,Male,18-24,India,Kolkata,Instagram,Premium
U622,2024-07-18,Male,25-34,India,Lucknow,Direct,Premium
U623,2025-05-16,Male,35-44,India,Delhi,Facebook,Regular
U624,2025-06-20,Female,45+,India,Mumbai,Facebook,Regular
U625,2025-08-19,Prefer not to disclose,35-44,India,Delhi,Instagram,Regular
U626,2024-06-13,Female,45+,India,Hyderabad,Email,Regular
U627,2026-05-21,Male,45+,India,Mumbai,Email,Regular
U628,2025-03-23,Male,18-24,India,Kolkata,Organic,Regular
U629,2024-06-03,Female,18-24,India,Hyderabad,Google Ads,Occasional
U630,2026-03-29,Female,35-44,India,Hyderabad,Google Ads,Regular
U631,2026-05-20,Male,35-44,India,Chennai,Google Ads,Occasional
U632,2025-10-15,Male,45+,India,Hyderabad,Google Ads,Occasional
U633,2026-01-26,Female,18-24,India,Kolkata,Direct,Premium
U634,2024-11-12,Prefer not to disclose,45+,India,Hyderabad,Organic,Premium
U635,2025-10-09,Female,45+,India,Noida,Organic,Occasional
U636,2025-10-15,Female,25-34,India,Delhi,Organic,Occasional
U637,2024-11-20,Prefer not to disclose,45+,India,Pune,Facebook,Occasional
U638,2025-03-19,Female,25-34,India,Hyderabad,Instagram,Occasional
U639,2024-07-06,Female,18-24,India,Kolkata,Instagram,Premium
U640,2024-09-21,Male,25-34,India,Bangalore,Email,Occasional
U641,2026-03-30,Female,25-34,India,Lucknow,Organic,Premium
U642,2026-05-10,Prefer not to disclose,18-24,India,Chennai,Direct,Occasional
U643,2025-04-16,Male,35-44,India,Pune,Instagram,Regular
U644,2024-05-30,Female,18-24,India,Kolkata,Google Ads,Regular
U645,2025-06-22,Prefer not to disclose,35-44,India,Chennai,Instagram,Regular
U646,2026-04-18,Male,45+,India,Jaipur,Organic,Occasional
U647,2025-04-28,Prefer not to disclose,18-24,India,Bangalore,Direct,Regular
U648,2025-05-24,Male,35-44,India,Noida,Organic,Regular
U649,2024-06-14,Prefer not to disclose,18-24,India,Kolkata,Email,Regular
U650,2026-04-25,Female,45+,India,Noida,Direct,Occasional
U651,2024-08-12,Female,18-24,India,Delhi,Google Ads,Occasional
U652,2025-01-07,Male,25-34,India,Hyderabad,Instagram,Regular
U653,2025-04-25,Prefer not to disclose,45+,India,Lucknow,Organic,Premium
U654,2024-12-30,Female,35-44,India,Mumbai,Direct,Regular
U655,2025-05-09,Male,25-34,India,Jaipur,Instagram,Premium
U656,2024-07-18,Female,25-34,India,Jaipur,Facebook,Occasional
U657,2025-02-03,Female,25-34,India,Delhi,Facebook,Premium
U658,2025-05-21,Female,18-24,India,Delhi,Instagram,Occasional
U659,2025-11-12,Male,45+,India,Noida,Direct,Premium
U660,2025-08-31,Male,35-44,India,Lucknow,Direct,Occasional
U661,2025-12-31,Female,45+,India,Noida,Google Ads,Occasional
U662,2024-05-26,Male,18-24,India,Delhi,Instagram,Premium
U663,2025-11-24,Male,25-34,India,Lucknow,Email,Regular
U664,2026-04-03,Female,18-24,India,Noida,Direct,Regular
U665,2025-04-22,Male,18-24,India,Delhi,Facebook,Premium
U666,2025-03-16,Prefer not to disclose,45+,India,Hyderabad,Google Ads,Premium
U667,2025-05-30,Male,25-34,India,Hyderabad,Direct,Premium
U668,2025-09-19,Prefer not to disclose,18-24,India,Mumbai,Organic,Occasional
U669,2024-12-18,Male,35-44,India,Delhi,Instagram,Premium
U670,2024-07-17,Prefer not to disclose,35-44,India,Hyderabad,Instagram,Regular
U671,2024-07-20,Female,25-34,India,Chennai,Organic,Occasional
U672,2024-05-31,Male,35-44,India,Mumbai,Instagram,Occasional
U673,2025-01-16,Male,45+,India,Chennai,Organic,Occasional
U674,2026-02-03,Prefer not to disclose,18-24,India,Delhi,Google Ads,Regular
U675,2024-12-15,Prefer not to disclose,45+,India,Mumbai,Google Ads,Regular
U676,2025-08-03,Prefer not to disclose,18-24,India,Jaipur,Google Ads,Premium
U677,2024-07-02,Male,18-24,India,Delhi,Direct,Regular
U678,2025-01-23,Female,18-24,India,Noida,Direct,Premium
U679,2024-06-11,Prefer not to disclose,45+,India,Pune,Facebook,Premium
U680,2024-07-20,Male,25-34,India,Lucknow,Email,Occasional
U681,2024-07-20,Prefer not to disclose,18-24,India,Delhi,Email,Regular
U682,2025-07-26,Prefer not to disclose,45+,India,Hyderabad,Instagram,Premium
U683,2025-05-11,Prefer not to disclose,35-44,India,Lucknow,Organic,Occasional
U684,2026-04-20,Male,45+,India,Jaipur,Direct,Regular
U685,2024-11-21,Female,25-34,India,Jaipur,Organic,Occasional
U686,2025-12-31,Prefer not to disclose,25-34,India,Hyderabad,Instagram,Regular
U687,2025-07-22,Prefer not to disclose,18-24,India,Noida,Direct,Occasional
U688,2024-10-01,Female,45+,India,Mumbai,Instagram,Regular
U689,2025-06-12,Male,45+,India,Delhi,Instagram,Premium
U690,2024-06-04,Prefer not to disclose,25-34,India,Noida,Direct,Regular
U691,2025-04-29,Male,45+,India,Jaipur,Direct,Occasional
U692,2025-12-26,Male,25-34,India,Noida,Email,Occasional
U693,2025-08-04,Prefer not to disclose,35-44,India,Noida,Facebook,Premium
U694,2026-05-21,Prefer not to disclose,25-34,India,Hyderabad,Facebook,Premium
U695,2024-06-06,Male,18-24,India,Hyderabad,Direct,Occasional
U696,2025-10-17,Male,25-34,India,Pune,Email,Occasional
U697,2025-05-20,Male,25-34,India,Chennai,Google Ads,Premium
U698,2026-04-16,Female,35-44,India,Noida,Email,Premium
U699,2025-11-05,Male,25-34,India,Pune,Instagram,Occasional
U700,2025-08-05,Male,45+,India,Pune,Google Ads,Occasional
U701,2024-10-28,Prefer not to disclose,45+,India,Lucknow,Direct,Regular
U702,2025-04-03,Female,18-24,India,Kolkata,Email,Occasional
U703,2024-07-29,Prefer not to disclose,25-34,India,Jaipur,Email,Premium
