order_id,user_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,tax_amount,gross_revenue,net_revenue,payment_method,order_status
O33275,U13699,P28,2026-05-19 15:58:57,2,5017.01,953.02,178.61,1634.58,10034.02,9081.0,UPI,Completed
O33276,U8808,P173,2026-05-18 21:39:59,2,9496.43,1866.05,60.77,3082.83,18992.86,17126.81,UPI,Completed
O33277,U9166,P77,2026-05-22 00:28:35,3,7007.95,513.69,113.02,3691.83,21023.85,20510.16,UPI,Completed
O33278,U501,P97,2026-05-20 16:23:49,4,1729.64,837.57,125.97,1094.58,6918.56,6080.990000000001,Debit Card,Completed
O33279,U4650,P90,2026-05-24 11:29:38,3,6709.73,1915.45,163.59,3278.47,20129.19,18213.739999999998,UPI,Completed
O33280,U749,P42,2026-05-21 02:30:39,1,3028.69,331.47,185.81,485.5,3028.69,2697.2200000000003,Wallet,Completed
O33281,U8076,P109,2026-05-20 05:29:16,1,2309.76,60.37,122.4,404.89,2309.76,2249.3900000000003,Credit Card,Completed
O33282,U12399,P40,2026-05-22 15:25:01,2,9855.58,353.69,138.14,3484.34,19711.16,19357.47,Debit Card,Completed
O33283,U10062,P1,2026-05-24 11:20:50,3,9385.95,1454.02,118.41,4806.69,28157.850000000002,26703.83,Debit Card,Completed
O33284,U3000,P88,2026-05-22 01:10:51,3,4780.5,1355.6,128.33,2337.46,14341.5,12985.9,UPI,Completed
O33285,U777,P125,2026-05-21 07:55:51,4,9424.08,1921.93,55.63,6439.39,37696.32,35774.39,Debit Card,Completed
O33286,U4070,P195,2026-05-24 08:01:51,3,8101.29,639.28,55.56,4259.63,24303.87,23664.59,Wallet,Completed
O33287,U14191,P126,2026-05-21 23:22:01,3,8587.72,1120.63,112.02,4435.66,25763.159999999996,24642.529999999995,Wallet,Completed
O33288,U2918,P15,2026-05-21 16:14:07,4,11601.18,4862.31,51.43,7477.63,46404.72,41542.41,UPI,Completed
O33289,U12570,P168,2026-05-21 09:27:25,1,8036.01,181.64,196.13,1413.79,8036.01,7854.37,Wallet,Completed
O33290,U4983,P97,2026-05-22 21:03:59,2,1729.64,497.76,109.65,533.07,3459.28,2961.5200000000004,Wallet,Completed
O33291,U3705,P98,2026-05-22 15:18:14,2,3115.74,96.04,109.09,1104.38,6231.48,6135.44,UPI,Completed
O33292,U257,P112,2026-05-19 02:15:23,1,4976.93,357.67,80.11,831.47,4976.93,4619.26,UPI,Completed
O33293,U4921,P100,2026-05-24 04:11:07,2,5176.99,89.98,81.56,1847.52,10353.98,10264.0,UPI,Completed
O33294,U2617,P199,2026-05-19 08:53:28,2,2291.67,196.95,56.71,789.55,4583.34,4386.39,Credit Card,Completed
O33295,U11572,P194,2026-05-23 20:15:22,4,9100.36,2491.25,184.52,6103.83,36401.44,33910.19,Wallet,Completed
O33296,U10944,P62,2026-05-22 19:47:59,3,3122.53,899.03,55.68,1524.34,9367.59,8468.56,UPI,Completed
O33297,U984,P153,2026-05-21 21:45:18,3,5732.69,455.76,134.13,3013.62,17198.07,16742.31,UPI,Completed
O33298,U4445,P140,2026-05-23 09:28:27,2,6111.57,245.84,170.83,2155.91,12223.14,11977.3,Debit Card,Completed
O33299,U5539,P169,2026-05-23 16:15:39,4,4330.92,1960.52,190.14,2765.37,17323.68,15363.16,Debit Card,Completed
O33300,U399,P58,2026-05-20 12:11:22,3,4815.74,1345.01,172.01,2358.4,14447.22,13102.21,UPI,Completed
O33301,U352,P125,2026-05-20 22:18:44,1,9424.08,803.4,60.73,1551.72,9424.08,8620.68,UPI,Completed
O33302,U2260,P16,2026-05-22 19:40:37,2,5839.63,1395.61,92.65,1851.06,11679.26,10283.65,UPI,Completed
O33303,U11075,P175,2026-05-23 21:28:35,1,7390.52,391.38,136.48,1259.85,7390.52,6999.14,Debit Card,Completed
O33304,U6383,P131,2026-05-22 04:58:54,4,2875.68,1348.93,107.58,1827.68,11502.72,10153.789999999999,Debit Card,Completed
O33305,U8189,P75,2026-05-24 14:34:22,1,3432.41,451.68,145.46,536.53,3432.41,2980.73,Credit Card,Completed
O33306,U8207,P114,2026-05-23 00:33:16,4,2237.81,1151.48,60.64,1403.96,8951.24,7799.76,Wallet,Completed
O33307,U12284,P87,2026-05-21 10:30:34,3,2292.48,221.05,103.59,1198.15,6877.4400000000005,6656.39,Debit Card,Completed
O33308,U12044,P189,2026-05-24 07:01:23,2,2969.48,287.56,82.22,1017.25,5938.96,5651.4,Credit Card,Completed
O33309,U12020,P200,2026-05-23 03:49:06,2,1955.42,67.06,64.73,691.88,3910.84,3843.78,Wallet,Completed
O33310,U12550,P154,2026-05-20 02:33:50,2,3922.74,319.39,118.68,1354.7,7845.48,7526.089999999999,Debit Card,Completed
O33311,U8548,P129,2026-05-18 20:18:02,3,8504.14,2167.19,188.25,4202.14,25512.42,23345.23,UPI,Completed
O33312,U9120,P196,2026-05-19 20:49:07,3,2838.89,828.26,86.27,1383.91,8516.67,7688.41,Wallet,Completed
O33313,U3001,P57,2026-05-21 10:40:40,4,10827.04,5631.18,198.72,6781.86,43308.16,37676.98,Wallet,Completed
O33314,U10332,P189,2026-05-22 09:18:12,4,2969.48,369.15,130.49,2071.58,11877.92,11508.77,Debit Card,Completed
O33315,U1658,P183,2026-05-23 04:47:55,1,7755.0,1015.29,95.88,1213.15,7755.0,6739.71,Credit Card,Completed
O33316,U12560,P90,2026-05-21 14:55:52,3,6709.73,824.49,61.55,3474.85,20129.19,19304.699999999997,Credit Card,Completed
O33317,U8230,P54,2026-05-19 15:34:14,3,7144.23,1954.76,169.83,3506.03,21432.69,19477.93,Credit Card,Completed
O33318,U11448,P60,2026-05-19 16:22:26,3,8954.49,3419.12,184.86,4219.98,26863.47,23444.350000000002,Credit Card,Completed
O33319,U1750,P49,2026-05-22 06:50:35,1,5632.99,159.11,185.55,985.3,5632.99,5473.88,Debit Card,Completed
O33320,U10030,P34,2026-05-24 00:25:36,3,8195.05,1398.61,52.74,4173.58,24585.149999999998,23186.539999999997,Credit Card,Completed
O33321,U4718,P105,2026-05-19 18:35:08,1,8307.55,980.59,179.91,1318.85,8307.55,7326.959999999999,UPI,Completed
O33322,U2882,P174,2026-05-24 08:39:17,1,5653.36,224.95,60.56,977.11,5653.36,5428.41,Debit Card,Completed
O33323,U10507,P94,2026-05-19 05:12:48,4,4225.87,2163.52,119.66,2653.19,16903.48,14739.96,Wallet,Completed
O33324,U4241,P155,2026-05-20 21:37:11,4,1625.36,936.61,123.33,1001.67,6501.44,5564.83,Credit Card,Completed
O33325,U14532,P124,2026-05-23 09:17:16,1,3606.43,6.29,183.45,648.03,3606.43,3600.14,Credit Card,Completed
O33326,U14050,P120,2026-05-20 21:07:26,4,10555.33,2960.5,59.0,7066.95,42221.32,39260.82,Wallet,Completed
O33327,U7442,P160,2026-05-22 11:24:24,4,4651.69,425.89,51.5,3272.56,18606.76,18180.87,UPI,Completed
O33328,U6148,P119,2026-05-21 12:17:54,2,3594.82,266.39,114.66,1246.18,7189.64,6923.25,Credit Card,Completed
O33329,U6708,P9,2026-05-21 10:22:04,4,4609.36,1774.7,93.77,2999.29,18437.44,16662.739999999998,Debit Card,Completed
O33330,U6695,P52,2026-05-18 21:28:36,4,2177.52,726.03,113.59,1437.13,8710.08,7984.05,Credit Card,Completed
O33331,U14529,P130,2026-05-23 10:48:41,4,10230.56,4760.04,172.94,6509.2,40922.24,36162.2,Wallet,Completed
O33332,U1428,P161,2026-05-24 05:49:27,2,2837.65,600.47,56.92,913.47,5675.3,5074.83,Wallet,Completed
O33333,U7569,P48,2026-05-23 17:11:35,4,7867.12,70.65,174.22,5651.61,31468.48,31397.829999999998,Credit Card,Completed
O33334,U953,P110,2026-05-22 15:50:16,3,4946.34,408.27,172.35,2597.54,14839.02,14430.75,Debit Card,Completed
O33335,U7417,P68,2026-05-24 15:55:21,2,7541.87,564.73,61.17,2613.42,15083.74,14519.01,Debit Card,Completed
O33336,U5172,P112,2026-05-22 13:05:38,1,4976.93,161.93,121.72,866.7,4976.93,4815.0,Wallet,Completed
O33337,U3868,P103,2026-05-22 08:02:55,1,4765.94,582.49,127.21,753.02,4765.94,4183.45,Debit Card,Completed
O33338,U603,P83,2026-05-24 06:49:55,1,5181.41,730.19,172.34,801.22,5181.41,4451.219999999999,UPI,Completed
O33339,U841,P70,2026-05-19 02:47:21,1,5061.26,252.2,129.06,865.63,5061.26,4809.06,Debit Card,Completed
O33340,U9873,P61,2026-05-22 12:47:56,3,4176.17,1680.14,170.14,1952.71,12528.51,10848.37,Credit Card,Completed
O33341,U14462,P158,2026-05-21 11:09:15,2,3650.3,1030.15,150.21,1128.68,7300.6,6270.450000000001,Credit Card,Completed
O33342,U948,P110,2026-05-21 11:15:33,4,4946.34,2023.71,93.02,3197.1,19785.36,17761.65,Debit Card,Completed
O33343,U10968,P143,2026-05-20 06:12:16,3,8470.11,395.67,166.71,4502.64,25410.33,25014.660000000003,Credit Card,Completed
O33344,U12421,P107,2026-05-22 20:06:07,4,3143.12,1563.14,95.49,1981.68,12572.48,11009.34,Wallet,Completed
O33345,U333,P111,2026-05-21 20:14:57,2,3402.45,959.3,141.64,1052.21,6804.9,5845.599999999999,UPI,Completed
O33346,U4586,P154,2026-05-23 03:16:08,2,3922.74,126.68,131.73,1389.38,7845.48,7718.799999999999,Wallet,Completed
O33347,U14816,P60,2026-05-19 19:44:15,1,8954.49,509.23,168.22,1520.15,8954.49,8445.26,UPI,Completed
O33348,U13556,P114,2026-05-20 11:20:37,2,2237.81,145.98,157.07,779.34,4475.62,4329.64,Credit Card,Completed
O33349,U11340,P110,2026-05-23 10:29:30,1,4946.34,622.94,139.48,778.21,4946.34,4323.4,Credit Card,Completed
O33350,U12734,P1,2026-05-22 01:24:31,4,9385.95,30.5,174.33,6752.39,37543.8,37513.3,Wallet,Completed
O33351,U11949,P74,2026-05-23 16:13:22,3,1650.95,425.17,167.52,814.98,4952.85,4527.68,Wallet,Completed
O33352,U8127,P81,2026-05-19 16:49:13,3,2396.31,996.32,83.69,1114.67,7188.93,6192.610000000001,UPI,Completed
O33353,U7011,P9,2026-05-24 07:45:20,2,4609.36,216.16,73.07,1620.46,9218.72,9002.56,Credit Card,Completed
O33354,U10456,P162,2026-05-21 11:08:51,2,1758.3,414.13,145.72,558.44,3516.6,3102.47,UPI,Completed
O33355,U11590,P28,2026-05-24 18:06:25,3,5017.01,848.92,65.94,2556.38,15051.03,14202.11,Wallet,Completed
O33356,U1703,P84,2026-05-23 21:20:09,2,6942.35,2072.9,66.09,2126.12,13884.7,11811.800000000001,Wallet,Completed
O33357,U3949,P89,2026-05-21 15:03:15,3,1918.81,481.78,116.02,949.44,5756.43,5274.650000000001,Debit Card,Completed
O33358,U12476,P150,2026-05-21 00:42:00,1,1754.98,91.28,150.79,299.47,1754.98,1663.7,Debit Card,Completed
O33359,U12700,P134,2026-05-22 14:01:41,1,7470.41,446.71,133.89,1264.27,7470.41,7023.7,Credit Card,Completed
O33360,U14308,P51,2026-05-21 08:23:18,4,3357.05,1585.67,142.37,2131.66,13428.2,11842.53,Debit Card,Completed
O33361,U11438,P5,2026-05-21 08:09:31,3,11863.73,3347.54,186.32,5803.86,35591.19,32243.65,Debit Card,Completed
O33362,U2868,P144,2026-05-20 22:55:08,3,2217.58,256.6,65.36,1151.31,6652.74,6396.139999999999,Credit Card,Completed
O33363,U11507,P99,2026-05-23 21:35:01,4,9428.55,2998.93,87.27,6248.75,37714.2,34715.27,Debit Card,Completed
O33364,U1073,P153,2026-05-21 04:03:10,2,5732.69,1150.55,181.1,1856.67,11465.38,10314.83,Wallet,Completed
O33365,U12473,P78,2026-05-23 04:50:33,4,6068.64,2593.19,120.44,3902.65,24274.56,21681.370000000003,UPI,Completed
O33366,U12410,P172,2026-05-20 00:02:43,2,9087.74,1978.82,110.88,2915.4,18175.48,16196.66,Credit Card,Completed
O33367,U14062,P170,2026-05-21 17:50:17,3,4350.88,1194.37,63.28,2134.49,13052.64,11858.27,Debit Card,Completed
O33368,U13745,P189,2026-05-21 20:09:15,4,2969.48,1737.55,90.55,1825.27,11877.92,10140.37,UPI,Completed
O33369,U4089,P4,2026-05-23 02:27:33,2,5425.87,236.44,102.88,1910.75,10851.74,10615.3,Debit Card,Completed
O33370,U2699,P39,2026-05-22 17:52:37,4,9440.21,4838.39,176.0,5926.04,37760.84,32922.45,UPI,Completed
O33371,U13512,P26,2026-05-19 14:27:35,2,9011.02,1061.5,82.96,3052.9,18022.04,16960.54,UPI,Completed
O33372,U6800,P188,2026-05-22 08:53:44,1,7118.57,719.5,55.24,1151.83,7118.57,6399.07,Credit Card,Completed
O33373,U6901,P179,2026-05-21 09:57:10,3,9508.79,2480.54,113.83,4688.25,28526.370000000003,26045.83,UPI,Completed
O33374,U2573,P185,2026-05-22 04:32:08,4,2234.95,368.93,105.46,1542.76,8939.8,8570.869999999999,Credit Card,Completed
O33375,U13809,P160,2026-05-21 04:35:01,2,4651.69,1127.56,181.69,1471.65,9303.38,8175.82,UPI,Completed
O33376,U1971,P7,2026-05-24 06:52:42,2,5046.09,648.73,178.38,1699.82,10092.18,9443.45,Wallet,Completed
O33377,U1703,P9,2026-05-21 02:32:27,1,4609.36,543.72,145.28,731.82,4609.36,4065.6399999999994,UPI,Completed
O33378,U5692,P143,2026-05-20 10:24:28,4,8470.11,3495.37,113.87,5469.31,33880.44,30385.070000000003,Credit Card,Completed
O33379,U4378,P90,2026-05-20 23:40:55,4,6709.73,52.89,100.33,4821.49,26838.92,26786.03,Wallet,Completed
O33380,U3876,P161,2026-05-21 21:14:12,3,2837.65,913.82,199.97,1367.84,8512.95,7599.130000000001,Credit Card,Completed
O33381,U2201,P173,2026-05-23 00:04:46,3,9496.43,1573.66,150.12,4844.81,28489.29,26915.63,UPI,Completed
O33382,U4389,P23,2026-05-24 03:31:57,2,5731.88,411.49,98.06,1989.41,11463.76,11052.27,Debit Card,Completed
O33383,U4165,P42,2026-05-20 20:46:32,1,3028.69,115.45,154.0,524.38,3028.69,2913.2400000000002,UPI,Completed
O33384,U14951,P93,2026-05-22 23:11:07,1,2686.71,365.2,94.98,417.87,2686.71,2321.51,Wallet,Completed
O33385,U9502,P181,2026-05-19 19:44:35,1,5543.39,130.43,160.41,974.33,5543.39,5412.96,Debit Card,Completed
O33386,U8387,P194,2026-05-20 12:43:09,1,9100.36,558.98,135.36,1537.45,9100.36,8541.380000000001,Debit Card,Completed
O33387,U7444,P193,2026-05-19 02:53:13,4,8877.08,4612.48,155.13,5561.25,35508.32,30895.84,Debit Card,Completed
O33388,U1177,P33,2026-05-21 01:15:42,1,7743.7,213.82,126.08,1355.38,7743.7,7529.88,Credit Card,Completed
O33389,U12850,P136,2026-05-21 02:57:36,3,7830.74,2376.03,139.29,3800.91,23492.22,21116.190000000002,Wallet,Completed
O33390,U9239,P179,2026-05-22 20:34:32,1,9508.79,555.45,103.54,1611.6,9508.79,8953.34,Wallet,Completed
O33391,U10471,P199,2026-05-24 03:29:36,2,2291.67,58.94,141.67,814.39,4583.34,4524.400000000001,UPI,Completed
O33392,U2724,P132,2026-05-22 23:34:40,2,9482.02,871.39,130.86,3256.68,18964.04,18092.65,Wallet,Completed
O33393,U13815,P32,2026-05-22 16:15:46,4,4420.68,2469.59,133.56,2738.36,17682.72,15213.130000000001,Debit Card,Completed
O33394,U1882,P80,2026-05-21 20:09:41,3,7625.44,72.58,82.45,4104.67,22876.32,22803.739999999998,Wallet,Completed
O33395,U9249,P57,2026-05-24 09:36:05,3,10827.04,4523.5,84.97,5032.37,32481.120000000003,27957.620000000003,Wallet,Completed
O33396,U5328,P181,2026-05-22 01:06:32,1,5543.39,547.95,143.38,899.18,5543.39,4995.4400000000005,Debit Card,Completed
O33397,U14450,P133,2026-05-20 01:47:26,4,2585.59,125.55,82.61,1839.03,10342.36,10216.810000000001,Credit Card,Completed
O33398,U6343,P153,2026-05-22 19:10:04,4,5732.69,3021.75,64.45,3583.62,22930.76,19909.01,Credit Card,Completed
O33399,U3011,P196,2026-05-19 17:52:42,2,2838.89,49.49,182.38,1013.09,5677.78,5628.29,Wallet,Completed
O33400,U1074,P193,2026-05-20 14:55:28,2,8877.08,1810.84,136.51,2869.8,17754.16,15943.32,UPI,Completed
O33401,U3004,P70,2026-05-21 22:00:13,4,5061.26,819.47,137.4,3496.6,20245.04,19425.57,Credit Card,Completed
O33402,U9882,P131,2026-05-22 18:52:09,3,2875.68,599.85,53.34,1444.89,8627.039999999999,8027.189999999999,UPI,Completed
O33403,U12531,P95,2026-05-24 10:52:58,3,5489.56,2029.93,144.92,2598.98,16468.68,14438.75,UPI,Completed
O33404,U13015,P73,2026-05-23 22:40:42,3,2879.92,175.36,161.45,1523.59,8639.76,8464.4,UPI,Completed
O33405,U8293,P40,2026-05-19 06:31:13,1,9855.58,1271.22,122.93,1545.18,9855.58,8584.36,Debit Card,Completed
O33406,U8358,P136,2026-05-23 23:23:15,2,7830.74,245.85,117.7,2774.81,15661.48,15415.63,Credit Card,Completed
O33407,U13741,P97,2026-05-19 21:33:36,1,1729.64,254.09,84.0,265.6,1729.64,1475.5500000000002,Debit Card,Completed
O33408,U4434,P43,2026-05-21 00:54:14,4,8025.85,4565.06,70.04,4956.9,32103.4,27538.34,UPI,Completed
O33409,U12098,P111,2026-05-19 08:31:05,3,3402.45,14.58,96.2,1834.7,10207.349999999999,10192.769999999999,UPI,Completed
O33410,U12270,P60,2026-05-22 07:38:24,4,8954.49,2271.01,90.17,6038.45,35817.96,33546.95,UPI,Completed
O33411,U5626,P197,2026-05-21 20:08:22,2,5431.89,600.91,138.38,1847.32,10863.78,10262.87,Debit Card,Completed
O33412,U3139,P106,2026-05-22 14:19:32,1,6727.17,682.04,57.96,1088.12,6727.17,6045.13,Wallet,Completed
O33413,U1226,P75,2026-05-20 17:30:01,4,3432.41,1187.27,167.16,2257.63,13729.64,12542.369999999999,Credit Card,Completed
O33414,U2519,P109,2026-05-20 04:56:52,2,2309.76,62.23,148.94,820.31,4619.52,4557.290000000001,UPI,Completed
O33415,U1446,P30,2026-05-19 17:22:43,2,2642.16,211.99,101.07,913.02,5284.32,5072.33,Debit Card,Completed
O33416,U12972,P46,2026-05-19 04:56:23,1,4481.42,549.94,194.68,707.67,4481.42,3931.48,Wallet,Completed
O33417,U99,P62,2026-05-24 19:13:57,2,3122.53,52.25,136.42,1114.71,6245.06,6192.81,UPI,Completed
O33418,U879,P79,2026-05-19 16:38:31,1,8327.81,1212.2,134.9,1280.81,8327.81,7115.61,Credit Card,Completed
O33419,U14988,P191,2026-05-20 22:00:42,1,6590.48,895.43,178.16,1025.11,6590.48,5695.049999999999,Credit Card,Completed
O33420,U6838,P82,2026-05-22 08:43:37,3,2891.08,234.14,186.23,1519.04,8673.24,8439.1,Wallet,Completed
O33421,U11120,P19,2026-05-19 23:59:17,4,8008.77,4246.72,85.88,5001.9,32035.08,27788.36,UPI,Completed
O33422,U5851,P44,2026-05-18 23:16:26,2,4498.06,1133.74,52.57,1415.23,8996.12,7862.380000000001,Debit Card,Completed
O33423,U11903,P94,2026-05-22 01:22:52,3,4225.87,1300.1,86.69,2047.95,12677.61,11377.51,Debit Card,Completed
O33424,U2891,P66,2026-05-22 16:30:14,2,4580.79,56.61,151.51,1638.89,9161.58,9104.97,Wallet,Completed
O33425,U5059,P108,2026-05-23 07:40:13,1,11160.59,990.03,96.74,1830.7,11160.59,10170.56,Debit Card,Completed
O33426,U5370,P68,2026-05-18 23:44:57,1,7541.87,117.49,52.44,1336.39,7541.87,7424.38,Wallet,Completed
O33427,U11801,P11,2026-05-19 12:02:05,3,3810.62,990.52,63.63,1879.44,11431.86,10441.34,Wallet,Completed
O33428,U1010,P109,2026-05-21 02:30:43,3,2309.76,269.12,163.05,1198.83,6929.280000000001,6660.160000000001,UPI,Completed
O33429,U6741,P28,2026-05-24 00:38:13,3,5017.01,595.52,149.65,2601.99,15051.03,14455.51,UPI,Completed
O33430,U11173,P142,2026-05-23 16:27:59,1,4252.06,621.11,62.27,653.57,4252.06,3630.9500000000003,UPI,Completed
O33431,U1199,P65,2026-05-21 04:00:47,3,4164.6,1469.52,164.39,1984.37,12493.800000000001,11024.28,Credit Card,Completed
O33432,U6280,P132,2026-05-24 06:55:12,4,9482.02,3199.77,108.13,6251.1,37928.08,34728.310000000005,Debit Card,Completed
O33433,U534,P27,2026-05-20 14:14:56,4,2843.75,419.23,67.92,1972.04,11375.0,10955.77,Debit Card,Completed
O33434,U13393,P133,2026-05-24 01:04:40,1,2585.59,277.48,140.64,415.46,2585.59,2308.11,UPI,Completed
O33435,U12396,P15,2026-05-23 22:04:51,2,11601.18,3249.5,100.49,3591.51,23202.36,19952.86,UPI,Completed
O33436,U3629,P157,2026-05-23 14:12:13,4,3666.44,1106.84,93.09,2440.61,14665.76,13558.92,UPI,Completed
O33437,U13629,P77,2026-05-22 10:03:19,1,7007.95,188.08,99.8,1227.58,7007.95,6819.87,Credit Card,Completed
O33438,U10308,P90,2026-05-21 18:44:49,4,6709.73,3244.97,83.01,4246.91,26838.92,23593.949999999997,Credit Card,Completed
O33439,U6918,P93,2026-05-23 18:02:27,2,2686.71,717.07,96.65,838.14,5373.42,4656.35,Credit Card,Completed
O33440,U4681,P123,2026-05-21 21:49:45,4,7105.71,1568.92,89.67,4833.71,28422.84,26853.92,Wallet,Completed
O33441,U984,P23,2026-05-20 20:50:49,4,5731.88,2000.17,73.2,3766.92,22927.52,20927.35,Wallet,Completed
O33442,U6063,P18,2026-05-22 06:27:54,4,4643.1,1007.4,97.76,3161.7,18572.4,17565.0,UPI,Completed
O33443,U1001,P43,2026-05-23 08:09:02,4,8025.85,3384.32,164.02,5169.43,32103.4,28719.08,Debit Card,Completed
O33444,U5382,P57,2026-05-21 13:24:30,1,10827.04,438.26,93.96,1869.98,10827.04,10388.78,Debit Card,Completed
O33445,U9299,P178,2026-05-22 03:56:44,1,6423.1,102.42,131.56,1137.72,6423.1,6320.68,Debit Card,Completed
O33446,U5272,P175,2026-05-24 13:24:48,2,7390.52,725.69,89.68,2529.96,14781.04,14055.35,Debit Card,Completed
O33447,U6,P1,2026-05-20 10:04:37,4,9385.95,2040.2,55.44,6390.65,37543.8,35503.600000000006,Wallet,Completed
O33448,U7285,P12,2026-05-24 18:59:03,2,4128.62,832.78,58.42,1336.4,8257.24,7424.46,Debit Card,Completed
O33449,U6361,P150,2026-05-23 22:35:53,1,1754.98,236.21,199.36,273.38,1754.98,1518.77,UPI,Completed
O33450,U427,P79,2026-05-24 14:59:59,4,8327.81,1393.77,170.01,5745.14,33311.24,31917.469999999998,Credit Card,Completed
O33451,U12613,P114,2026-05-19 22:01:00,2,2237.81,638.21,94.85,690.73,4475.62,3837.41,Wallet,Completed
O33452,U12013,P37,2026-05-22 11:00:04,2,5020.6,896.55,54.84,1646.04,10041.2,9144.650000000001,Debit Card,Completed
O33453,U8239,P44,2026-05-23 00:46:54,2,4498.06,265.19,108.08,1571.57,8996.12,8730.93,UPI,Completed
O33454,U13123,P90,2026-05-21 14:48:37,4,6709.73,3885.24,193.84,4131.66,26838.92,22953.68,Debit Card,Completed
O33455,U1668,P159,2026-05-23 04:49:59,2,3055.63,165.43,54.81,1070.25,6111.26,5945.83,Wallet,Completed
O33456,U13558,P65,2026-05-20 13:36:11,3,4164.6,1740.62,71.08,1935.57,12493.800000000001,10753.18,Credit Card,Completed
O33457,U951,P155,2026-05-21 15:21:22,4,1625.36,859.33,98.11,1015.58,6501.44,5642.11,Wallet,Completed
O33458,U13140,P131,2026-05-22 17:13:45,2,2875.68,101.02,190.36,1017.06,5751.36,5650.339999999999,Wallet,Completed
O33459,U9983,P105,2026-05-22 21:09:52,1,8307.55,195.29,147.35,1460.21,8307.55,8112.259999999999,Credit Card,Completed
O33460,U6690,P166,2026-05-23 00:03:06,3,5773.11,2438.48,140.91,2678.55,17319.329999999998,14880.849999999999,Credit Card,Completed
O33461,U2801,P193,2026-05-19 06:10:20,3,8877.08,3719.64,101.04,4124.09,26631.239999999998,22911.6,Wallet,Completed
O33462,U10422,P170,2026-05-22 18:21:48,4,4350.88,1775.22,87.89,2813.09,17403.52,15628.300000000001,UPI,Completed
O33463,U10254,P173,2026-05-21 04:38:24,3,9496.43,288.32,171.09,5076.17,28489.29,28200.97,UPI,Completed
O33464,U948,P18,2026-05-22 11:58:03,2,4643.1,990.37,141.63,1493.25,9286.2,8295.83,UPI,Completed
O33465,U5292,P27,2026-05-24 11:18:28,4,2843.75,117.83,150.18,2026.29,11375.0,11257.17,Debit Card,Completed
O33466,U13962,P117,2026-05-24 12:15:30,3,3027.69,82.09,75.03,1620.18,9083.07,9000.98,UPI,Completed
O33467,U12819,P84,2026-05-21 10:13:07,1,6942.35,1008.7,133.37,1068.06,6942.35,5933.650000000001,Debit Card,Completed
O33468,U5651,P37,2026-05-19 12:31:33,3,5020.6,1362.54,181.76,2465.87,15061.800000000001,13699.260000000002,Debit Card,Completed
O33469,U11474,P56,2026-05-21 21:29:10,2,8404.45,2165.99,82.16,2635.72,16808.9,14642.910000000002,Wallet,Completed
O33470,U5440,P12,2026-05-21 04:46:12,3,4128.62,128.1,64.87,2206.4,12385.86,12257.76,UPI,Completed
O33471,U13685,P176,2026-05-24 19:18:19,4,4398.37,2627.65,92.65,2693.85,17593.48,14965.83,Wallet,Completed
O33472,U13448,P143,2026-05-19 17:47:04,2,8470.11,144.28,150.22,3023.27,16940.22,16795.940000000002,UPI,Completed
O33473,U10330,P138,2026-05-19 09:31:43,2,3415.15,450.02,121.66,1148.45,6830.3,6380.280000000001,Credit Card,Completed
O33474,U3939,P123,2026-05-20 11:53:17,2,7105.71,1237.27,103.77,2335.35,14211.42,12974.15,UPI,Completed
O33475,U10158,P106,2026-05-23 02:39:16,3,6727.17,2502.73,172.17,3182.18,20181.510000000002,17678.780000000002,Credit Card,Completed
